,sigma,Al_GW,ismear,encut,n_kpts,n_equ_kpts,job_name,job_id,energy_tot,avg. plane waves,energy_tot_wo_kin_corr,volume,el_conv
2222,0.2,1,-5,440.0,91.0,17296,job__15_469392__440_000000__91_0,14570765,-3.73505506,324.1987695917173,-3.73455506,15.46939195324227,0.0252569
2223,0.2,1,-5,440.0,91.0,17296,job__15_633960__440_000000__91_0,14570767,-3.74023999,327.648236198049,-3.73973999,15.633960106125867,0.0249574699999999
2224,0.2,1,-5,440.0,91.0,17296,job__15_798528__440_000000__91_0,14570769,-3.74436301,331.09983664445684,-3.74386301,15.7985280109301,0.0246811200000003
2225,0.2,1,-5,440.0,91.0,17296,job__15_963096__440_000000__91_0,14570770,-3.74748069,334.5462484623214,-3.74698069,15.963096009423694,0.0244242699999999
2226,0.2,1,-5,440.0,91.0,17296,job__16_127664__440_000000__91_0,14570773,-3.74964835,337.9965112776367,-3.74914835,16.127664046770466,0.0241845499999997
2227,0.2,1,-5,440.0,91.0,17296,job__16_292232__440_000000__91_0,14570775,-3.75091741,341.4406910563172,-3.75041741,16.292231879585028,0.02396098
2228,0.2,1,-5,440.0,91.0,17296,job__16_456800__440_000000__91_0,14570777,-3.75133695,344.88729131030783,-3.75083695,16.456800027713822,0.0237520300000002
2229,0.2,1,-5,440.0,91.0,17296,job__16_621368__440_000000__91_0,14570779,-3.75095306,348.3490142269275,-3.75045306,16.621368057364204,0.0099005199999999
2230,0.2,1,-5,440.0,91.0,17296,job__16_785936__440_000000__91_0,14570781,-3.74981024,351.7900410180328,-3.74931024,16.785936017329465,0.0233714200000001
2231,0.2,1,-5,440.0,91.0,17296,job__16_950504__440_000000__91_0,14570782,-3.74795061,355.24269246029905,-3.74745061,16.95050393855773,0.0231973599999997
2232,0.2,1,-5,440.0,91.0,17296,job__17_115072__440_000000__91_0,14570785,-3.74541457,358.68699963241687,-3.74491457,17.11507206741567,0.0230325800000001
2233,0.2,1,-5,440.0,91.0,17296,job__17_279640__440_000000__91_0,14570786,-3.74223918,362.13504898675774,-3.74173918,17.27964009818471,0.0228773800000001
2234,0.2,1,-5,440.0,91.0,17296,job__17_444208__440_000000__91_0,14570788,-3.73845963,365.5863309495721,-3.73795963,17.44420790217213,0.0227297499999998
2235,0.2,1,-5,440.0,91.0,17296,job__17_608776__440_000000__91_0,14570791,-3.73410994,369.03918409811416,-3.73360994,17.608776029999344,0.02258943
2236,0.2,1,-5,440.0,91.0,17296,job__17_773344__440_000000__91_0,14570792,-3.72922295,372.4851314607383,-3.72872295,17.7733439162409,0.02245483
2237,0.2,1,-5,440.0,91.0,17296,job__17_937912__440_000000__91_0,14570794,-3.72382982,375.9298526615276,-3.72332982,17.937911902437854,0.0223246599999997
2238,0.2,1,-5,440.0,91.0,17296,job__18_102480__440_000000__91_0,14570802,-3.71796017,379.38645330035257,-3.71746017,18.102479948783508,0.02219842
2239,0.2,1,-5,460.0,91.0,17296,job__14_811120__460_000000__91_0,14570804,-3.7024671,331.80313069372363,-3.7020671,14.811120005160475,0.0267079900000002
2240,0.2,1,-5,460.0,91.0,17296,job__14_975688__460_000000__91_0,14570806,-3.71253548,335.4928613229543,-3.71213548,14.975687943223765,0.0263025199999997
2241,0.2,1,-5,460.0,91.0,17296,job__15_140256__460_000000__91_0,14570808,-3.72127783,339.1777669257442,-3.72087783,15.1402559281593,0.0259284000000001
2242,0.2,1,-5,460.0,91.0,17296,job__15_304824__460_000000__91_0,14570810,-3.72876847,342.8711707324194,-3.72836847,15.304824014040012,0.02557885
2243,0.2,1,-5,460.0,91.0,17296,job__15_469392__460_000000__91_0,14570812,-3.73507383,346.55045509978487,-3.73467383,15.46939195324227,0.0252553899999998
2244,0.2,1,-5,460.0,91.0,17296,job__15_633960__460_000000__91_0,14570814,-3.74025747,350.2415233601081,-3.73985747,15.633960106125867,0.0249562199999999
2245,0.2,1,-5,460.0,91.0,17296,job__15_798528__460_000000__91_0,14570816,-3.74437905,353.92376962489266,-3.74397905,15.7985280109301,0.02468014
2246,0.2,1,-5,460.0,91.0,17296,job__15_963096__460_000000__91_0,14570818,-3.74749526,357.61512717447994,-3.74709526,15.963096009423694,0.0244235399999999
2247,0.2,1,-5,460.0,91.0,17296,job__16_127664__460_000000__91_0,14570820,-3.74966142,361.2973734392645,-3.74926142,16.127664046770466,0.01016926
2248,0.2,1,-5,460.0,91.0,17296,job__16_292232__460_000000__91_0,14570822,-3.750929,364.9807662449856,-3.750529,16.292231879585028,0.0239607299999997
2249,0.2,1,-5,460.0,91.0,17296,job__16_456800__460_000000__91_0,14570823,-3.75134714,368.6677260669532,-3.75094714,16.456800027713822,0.00998439
2250,0.2,1,-5,460.0,91.0,17296,job__16_621368__460_000000__91_0,14570826,-3.75096192,372.3607636174959,-3.75056192,16.621368057364204,0.02355609
2251,0.2,1,-5,460.0,91.0,17296,job__16_785936__460_000000__91_0,14570828,-3.74981788,376.0413219192352,-3.74941788,16.785936017329465,0.0233717399999999
2252,0.2,1,-5,460.0,91.0,17296,job__16_950504__460_000000__91_0,14570835,-3.74795709,379.7308933066692,-3.74755709,16.95050393855773,0.0231978399999999
2253,0.2,1,-5,460.0,91.0,17296,job__17_115072__460_000000__91_0,14570837,-3.74542002,383.4121522723141,-3.74502002,17.11507206741567,0.0230332099999999
2254,0.2,1,-5,460.0,91.0,17296,job__17_279640__460_000000__91_0,14570839,-3.74224373,387.0951257413037,-3.74184373,17.27964009818471,0.0228781799999997
2255,0.2,1,-5,460.0,91.0,17296,job__17_444208__460_000000__91_0,14570841,-3.73846338,390.7908438620913,-3.73806338,17.44420790217213,0.0227307200000002
2256,0.2,1,-5,460.0,91.0,17296,job__17_608776__460_000000__91_0,14570843,-3.73411296,394.4809885199935,-3.73371296,17.608776029999344,0.0225906099999999
2257,0.2,1,-5,460.0,91.0,17296,job__17_773344__460_000000__91_0,14570845,-3.72922531,398.1650501412608,-3.72882531,17.7733439162409,0.0224562399999999
2258,0.2,1,-5,460.0,91.0,17296,job__17_937912__460_000000__91_0,14570847,-3.72383161,401.8484907195208,-3.72343161,17.937911902437854,0.0223264499999999
2259,0.2,1,-5,460.0,91.0,17296,job__18_102480__460_000000__91_0,14570849,-3.71796138,405.53818950039215,-3.71756138,18.102479948783508,7.529999999977832e-06
2260,0.2,1,-5,480.0,91.0,17296,job__14_811120__480_000000__91_0,14570851,-3.70248655,353.67554351215745,-3.70218655,14.811120005160475,0.0267031199999996
2261,0.2,1,-5,480.0,91.0,17296,job__14_975688__480_000000__91_0,14570853,-3.71255219,357.60378915855307,-3.71225219,14.975687943223765,0.02629801
2262,0.2,1,-5,480.0,91.0,17296,job__15_140256__480_000000__91_0,14570855,-3.72129172,361.53894324489664,-3.72099172,15.1402559281593,0.0259242699999999
2263,0.2,1,-5,480.0,91.0,17296,job__15_304824__480_000000__91_0,14570857,-3.72877952,365.4652116389829,-3.72847952,15.304824014040012,0.0255751100000001
2264,0.2,1,-5,480.0,91.0,17296,job__15_469392__480_000000__91_0,14570859,-3.73508226,369.4042618412864,-3.73478226,15.46939195324227,0.0252520299999998
2265,0.2,1,-5,480.0,91.0,17296,job__15_633960__480_000000__91_0,14570861,-3.74026355,373.3300843583418,-3.73996355,15.633960106125867,0.0249532199999999
2266,0.2,1,-5,480.0,91.0,17296,job__15_798528__480_000000__91_0,14570863,-3.74438309,377.2535978693448,-3.74408309,15.7985280109301,0.0246774800000002
2267,0.2,1,-5,480.0,91.0,17296,job__15_963096__480_000000__91_0,14570865,-3.74749756,381.1931576453977,-3.74719756,15.963096009423694,0.0102687700000001
2268,0.2,1,-5,480.0,91.0,17296,job__16_127664__480_000000__91_0,14570867,-3.74966242,385.11789731823546,-3.74936242,16.127664046770466,0.0241820299999999
2269,0.2,1,-5,480.0,91.0,17296,job__16_292232__480_000000__91_0,14570869,-3.7509291,389.0447787932391,-3.7506291,16.292231879585028,0.0239589900000001
2270,0.2,1,-5,480.0,91.0,17296,job__16_456800__480_000000__91_0,14570871,-3.75134662,392.9745823552127,-3.75104662,16.456800027713822,0.0237505499999999
2271,0.2,1,-5,480.0,91.0,17296,job__16_621368__480_000000__91_0,14570872,-3.75096092,396.901386863348,-3.75066092,16.621368057364204,0.0235549400000003
2272,0.2,1,-5,480.0,91.0,17296,job__16_785936__480_000000__91_0,14570875,-3.74981653,400.8392799085952,-3.74951653,16.785936017329465,0.0098161999999999
2273,0.2,1,-5,480.0,91.0,17296,job__16_950504__480_000000__91_0,14570877,-3.74795546,404.7680961714291,-3.74765546,16.95050393855773,0.0231974400000001
2274,0.2,1,-5,480.0,91.0,17296,job__17_115072__480_000000__91_0,14570878,-3.74541812,408.6952244712177,-3.74511812,17.11507206741567,0.0230331000000001
2275,0.2,1,-5,480.0,91.0,17296,job__17_279640__480_000000__91_0,14570880,-3.74224146,412.6258507824744,-3.74194146,17.27964009818471,0.0228783000000003
2276,0.2,1,-5,480.0,91.0,17296,job__17_444208__480_000000__91_0,14570882,-3.73846064,416.5581066681176,-3.73816064,17.44420790217213,0.0227311199999999
2277,0.2,1,-5,480.0,91.0,17296,job__17_608776__480_000000__91_0,14570884,-3.73410966,420.490107766886,-3.73380966,17.608776029999344,0.0225912999999997
2278,0.2,1,-5,480.0,91.0,17296,job__17_773344__480_000000__91_0,14570886,-3.72922137,424.4153570134732,-3.72892137,17.7733439162409,0.0224572200000001
2279,0.2,1,-5,480.0,91.0,17296,job__17_937912__480_000000__91_0,14570888,-3.72382697,428.35034654996014,-3.72352697,17.937911902437854,0.0223275699999998
2280,0.2,1,-5,480.0,91.0,17296,job__18_102480__480_000000__91_0,14570890,-3.71795598,432.2747995875637,-3.71765598,18.102479948783508,0.0222018699999999
2281,0.2,1,-5,500.0,91.0,17296,job__14_811120__500_000000__91_0,14570892,-3.70250554,376.0112252196541,-3.70220554,14.811120005160475,0.0266979699999998
2282,0.2,1,-5,500.0,91.0,17296,job__14_975688__500_000000__91_0,14570894,-3.71256814,380.1841273085085,-3.71226814,14.975687943223765,0.0262933099999997
2283,0.2,1,-5,500.0,91.0,17296,job__15_140256__500_000000__91_0,14570896,-3.72130539,384.3625816280085,-3.72100539,15.1402559281593,0.0259199900000002
2284,0.2,1,-5,500.0,91.0,17296,job__15_304824__500_000000__91_0,14570898,-3.72879181,388.5472676098205,-3.72849181,15.304824014040012,0.0255711999999999
2285,0.2,1,-5,500.0,91.0,17296,job__15_469392__500_000000__91_0,14570900,-3.73509376,392.7237765253705,-3.73479376,15.46939195324227,0.0252484700000001
2286,0.2,1,-5,500.0,91.0,17296,job__15_633960__500_000000__91_0,14570902,-3.74027463,396.89953965850594,-3.73997463,15.633960106125867,0.0104886099999998
2287,0.2,1,-5,500.0,91.0,17296,job__15_798528__500_000000__91_0,14570904,-3.74439411,401.0802764437591,-3.74409411,15.7985280109301,0.0246746500000001
2288,0.2,1,-5,500.0,91.0,17296,job__15_963096__500_000000__91_0,14570907,-3.7475086,405.2571595775315,-3.7472086,15.963096009423694,0.0102664999999997
2289,0.2,1,-5,500.0,91.0,17296,job__16_127664__500_000000__91_0,14570909,-3.7496734,409.43599607734376,-3.7493734,16.127664046770466,0.0241798400000003
2290,0.2,1,-5,500.0,91.0,17296,job__16_292232__500_000000__91_0,14570910,-3.75093987,413.6156500183792,-3.75063987,16.292231879585028,0.0239571199999999
2291,0.2,1,-5,500.0,91.0,17296,job__16_456800__500_000000__91_0,14570912,-3.75135693,417.79191210914433,-3.75105693,16.456800027713822,0.0237489699999997
2292,0.2,1,-5,500.0,91.0,17296,job__16_621368__500_000000__91_0,14570914,-3.75097058,421.9684953375329,-3.75067058,16.621368057364204,0.02355368
2293,0.2,1,-5,500.0,91.0,17296,job__16_785936__500_000000__91_0,14570916,-3.74982543,426.1499327866917,-3.74952543,16.785936017329465,0.0233699600000001
2294,0.2,1,-5,500.0,91.0,17296,job__16_950504__500_000000__91_0,14570918,-3.74796345,430.3257330762463,-3.74766345,16.95050393855773,0.0231966900000002
2295,0.2,1,-5,500.0,91.0,17296,job__17_115072__500_000000__91_0,14570920,-3.74542514,434.4994154499045,-3.74512514,17.11507206741567,0.0230326999999999
2296,0.2,1,-5,500.0,91.0,17296,job__17_279640__500_000000__91_0,14570922,-3.74224768,438.684462379789,-3.74194768,17.27964009818471,0.0228782399999998
2297,0.2,1,-5,500.0,91.0,17296,job__17_444208__500_000000__91_0,14570924,-3.73846617,442.84905204685424,-3.73816617,17.44420790217213,0.00952858
2298,0.2,1,-5,500.0,91.0,17296,job__17_608776__500_000000__91_0,14570926,-3.73411469,447.03768722522494,-3.73381469,17.608776029999344,0.0225919099999996
2299,0.2,1,-5,500.0,91.0,17296,job__17_773344__500_000000__91_0,14570928,-3.72922598,451.20714969127,-3.72892598,17.7733439162409,0.0224581500000002
2300,0.2,1,-5,500.0,91.0,17296,job__17_937912__500_000000__91_0,14570930,-3.72383123,455.3977223115008,-3.72353123,17.937911902437854,0.0223288199999998
2301,0.2,1,-5,500.0,91.0,17296,job__18_102480__500_000000__91_0,14570932,-3.71795989,459.5591271426316,-3.71765989,18.102479948783508,0.0222034500000001
2302,0.2,1,-5,520.0,91.0,17296,job__14_811120__520_000000__91_0,14570934,-3.70252925,398.78918243934544,-3.70232925,14.811120005160475,0.02669326
2303,0.2,1,-5,520.0,91.0,17296,job__14_975688__520_000000__91_0,14570936,-3.71259213,403.2321453452959,-3.71239213,14.975687943223765,0.0262889300000002
2304,0.2,1,-5,520.0,91.0,17296,job__15_140256__520_000000__91_0,14570938,-3.72132965,407.6572705159832,-3.72112965,15.1402559281593,0.02591593
2305,0.2,1,-5,520.0,91.0,17296,job__15_304824__520_000000__91_0,14570940,-3.72881605,412.0840146449372,-3.72861605,15.304824014040012,0.0255674400000001
2306,0.2,1,-5,520.0,91.0,17296,job__15_469392__520_000000__91_0,14570942,-3.73511771,416.5202389688563,-3.73491771,15.46939195324227,0.02524498
2307,0.2,1,-5,520.0,91.0,17296,job__15_633960__520_000000__91_0,14570944,-3.74029797,420.9522274609824,-3.74009797,15.633960106125867,0.0249468100000003
2308,0.2,1,-5,520.0,91.0,17296,job__15_798528__520_000000__91_0,14570946,-3.74441651,425.3895770935984,-3.74421651,15.7985280109301,0.0246716999999998
2309,0.2,1,-5,520.0,91.0,17296,job__15_963096__520_000000__91_0,14570949,-3.74752984,429.80631818368806,-3.74732984,15.963096009423694,0.0244160899999998
2310,0.2,1,-5,520.0,91.0,17296,job__16_127664__520_000000__91_0,14570950,-3.74969342,434.2455521775652,-3.74949342,16.127664046770466,0.0241776200000001
2311,0.2,1,-5,520.0,91.0,17296,job__16_292232__520_000000__91_0,14570952,-3.75095873,438.6722326098005,-3.75075873,16.292231879585028,0.0239552600000001
2312,0.2,1,-5,520.0,91.0,17296,job__16_456800__520_000000__91_0,14570954,-3.75137492,443.1058453682533,-3.75117492,16.456800027713822,0.0237474699999999
2313,0.2,1,-5,520.0,91.0,17296,job__16_621368__520_000000__91_0,14570956,-3.75098792,447.54461756092,-3.75078792,16.621368057364204,0.0235525499999997
2314,0.2,1,-5,520.0,91.0,17296,job__16_785936__520_000000__91_0,14570958,-3.74984225,451.9765848208065,-3.74964225,16.785936017329465,0.0233691899999999
2315,0.2,1,-5,520.0,91.0,17296,job__16_950504__520_000000__91_0,14570960,-3.7479798,456.3959454384524,-3.7477798,16.95050393855773,0.02319629
2316,0.2,1,-5,520.0,91.0,17296,job__17_115072__520_000000__91_0,14570962,-3.74544101,460.831413363837,-3.74524101,17.11507206741567,0.02303267
2317,0.2,1,-5,520.0,91.0,17296,job__17_279640__520_000000__91_0,14570964,-3.74226289,465.25572640136096,-3.74206289,17.27964009818471,0.0228785899999999
2318,0.2,1,-5,520.0,91.0,17296,job__17_444208__520_000000__91_0,14570966,-3.73848061,469.6977577428006,-3.73828061,17.44420790217213,0.0227321499999999
2319,0.2,1,-5,520.0,91.0,17296,job__17_608776__520_000000__91_0,14570968,-3.73412813,474.1346827306252,-3.73392813,17.608776029999344,0.0225930999999999
2320,0.2,1,-5,520.0,91.0,17296,job__17_773344__520_000000__91_0,14570970,-3.72923828,478.5586295120168,-3.72903828,17.7733439162409,0.0094027999999997
2321,0.2,1,-5,520.0,91.0,17296,job__17_937912__520_000000__91_0,14570972,-3.72384245,482.9874968649272,-3.72364245,17.937911902437854,0.0223308500000003
2322,0.2,1,-5,520.0,91.0,17296,job__18_102480__520_000000__91_0,14570974,-3.71797026,487.41672516591007,-3.71777026,18.102479948783508,0.02220587
2323,0.2,1,-5,540.0,91.0,17296,job__14_811120__540_000000__91_0,14570976,-3.70256157,422.0204081632653,-3.70236157,14.811120005160475,0.0266885700000001
2324,0.2,1,-5,540.0,91.0,17296,job__14_975688__540_000000__91_0,14570978,-3.71262332,426.7164514027212,-3.71242332,14.975687943223765,0.0262845600000001
2325,0.2,1,-5,540.0,91.0,17296,job__15_140256__540_000000__91_0,14570980,-3.72135943,431.4059020317926,-3.72115943,15.1402559281593,0.0259119299999999
2326,0.2,1,-5,540.0,91.0,17296,job__15_304824__540_000000__91_0,14570983,-3.72884431,436.0898216624578,-3.72864431,15.304824014040012,0.0255638199999999
2327,0.2,1,-5,540.0,91.0,17296,job__15_469392__540_000000__91_0,14570985,-3.73514465,440.77583266872,-3.73494465,15.46939195324227,0.0252417499999997
2328,0.2,1,-5,540.0,91.0,17296,job__15_633960__540_000000__91_0,14570991,-3.74032395,445.4671650050228,-3.74012395,15.633960106125867,0.0249439499999999
2329,0.2,1,-5,540.0,91.0,17296,job__15_798528__540_000000__91_0,14570994,-3.74444175,450.1585902323736,-3.74424175,15.7985280109301,0.02466919
2330,0.2,1,-5,540.0,91.0,17296,job__15_963096__540_000000__91_0,14570995,-3.74755456,454.8466076852745,-3.74735456,15.963096009423694,0.0244139599999999
2331,0.2,1,-5,540.0,91.0,17296,job__16_127664__540_000000__91_0,14570997,-3.74971751,459.5314509183607,-3.74951751,16.127664046770466,0.0241758500000002
2332,0.2,1,-5,540.0,91.0,17296,job__16_292232__540_000000__91_0,14570999,-3.75098201,464.222079936728,-3.75078201,16.292231879585028,0.0239539099999999
2333,0.2,1,-5,540.0,91.0,17296,job__16_456800__540_000000__91_0,14571001,-3.75139708,468.91650687194704,-3.75119708,16.456800027713822,0.0237465600000001
2334,0.2,1,-5,540.0,91.0,17296,job__16_621368__540_000000__91_0,14571003,-3.75100869,473.6067165535829,-3.75080869,16.621368057364204,0.0235521000000002
2335,0.2,1,-5,540.0,91.0,17296,job__16_785936__540_000000__91_0,14571005,-3.74986136,478.2928231049231,-3.74966136,16.785936017329465,0.0233692199999997
2336,0.2,1,-5,540.0,91.0,17296,job__16_950504__540_000000__91_0,14571008,-3.74799739,482.9874968649272,-3.74779739,16.95050393855773,0.0231967599999998
2337,0.2,1,-5,540.0,91.0,17296,job__17_115072__540_000000__91_0,14571010,-3.74545727,487.66925080715686,-3.74525727,17.11507206741567,0.0230335499999996
2338,0.2,1,-5,540.0,91.0,17296,job__17_279640__540_000000__91_0,14571012,-3.7422782,492.36245954263103,-3.7420782,17.27964009818471,0.0228798600000001
2339,0.2,1,-5,540.0,91.0,17296,job__17_444208__540_000000__91_0,14571014,-3.73849547,497.0501744361181,-3.73829547,17.44420790217213,0.0227337299999996
2340,0.2,1,-5,540.0,91.0,17296,job__17_608776__540_000000__91_0,14571016,-3.73414311,501.73620402059,-3.73394311,17.608776029999344,0.0225949499999997
2341,0.2,1,-5,540.0,91.0,17296,job__17_773344__540_000000__91_0,14571018,-3.72925399,506.4289031823146,-3.72905399,17.7733439162409,0.02246184
2342,0.2,1,-5,540.0,91.0,17296,job__17_937912__540_000000__91_0,14571020,-3.72385918,511.117334663887,-3.72365918,17.937911902437854,0.0223331100000003
2343,0.2,1,-5,540.0,91.0,17296,job__18_102480__540_000000__91_0,14571022,-3.71798823,515.801116284995,-3.71778823,18.102479948783508,0.02220829
2344,0.2,1,-5,560.0,91.0,17296,job__14_811120__560_000000__91_0,14571024,-3.70259843,445.6869346086832,-3.70239843,14.811120005160475,0.0266844100000001
2345,0.2,1,-5,560.0,91.0,17296,job__14_975688__560_000000__91_0,14571025,-3.71265934,450.6385768560627,-3.71245934,14.975687943223765,0.0262807499999997
2346,0.2,1,-5,560.0,91.0,17296,job__15_140256__560_000000__91_0,14571027,-3.72139474,455.5802771072666,-3.72119474,15.1402559281593,0.02590848
2347,0.2,1,-5,560.0,91.0,17296,job__15_304824__560_000000__91_0,14571029,-3.72887887,460.5416888388752,-3.72867887,15.304824014040012,0.0255607499999999
2348,0.2,1,-5,560.0,91.0,17296,job__15_469392__560_000000__91_0,14571032,-3.73517813,465.4972006619151,-3.73497813,15.46939195324227,0.0252390899999999
2349,0.2,1,-5,560.0,91.0,17296,job__15_633960__560_000000__91_0,14571033,-3.7403559,470.44934717498415,-3.7401559,15.633960106125867,0.0249417499999999
2350,0.2,1,-5,560.0,91.0,17296,job__15_798528__560_000000__91_0,14571035,-3.74447181,475.4039035472437,-3.74427181,15.7985280109301,0.0246674800000001
2351,0.2,1,-5,560.0,91.0,17296,job__15_963096__560_000000__91_0,14571037,-3.7475825,480.3500307203966,-3.7473825,15.963096009423694,0.0244127399999998
2352,0.2,1,-5,560.0,91.0,17296,job__16_127664__560_000000__91_0,14571039,-3.74974359,485.309993351655,-3.74954359,16.127664046770466,0.0241750899999999
2353,0.2,1,-5,560.0,91.0,17296,job__16_292232__560_000000__91_0,14571041,-3.75100655,490.25805265860816,-3.75080655,16.292231879585028,4.200000001119976e-07
2354,0.2,1,-5,560.0,91.0,17296,job__16_456800__560_000000__91_0,14571043,-3.75142069,495.2106132003488,-3.75122069,16.456800027713822,0.02374658
2355,0.2,1,-5,560.0,91.0,17296,job__16_621368__560_000000__91_0,14571045,-3.75103211,500.1610292858935,-3.75083211,16.621368057364204,0.0098935499999996
2356,0.2,1,-5,560.0,91.0,17296,job__16_785936__560_000000__91_0,14571047,-3.74988538,505.1150230038045,-3.74968538,16.785936017329465,0.02336975
2357,0.2,1,-5,560.0,91.0,17296,job__16_950504__560_000000__91_0,14571049,-3.74802245,510.053145622642,-3.74782245,16.95050393855773,0.0231974899999998
2358,0.2,1,-5,560.0,91.0,17296,job__17_115072__560_000000__91_0,14571051,-3.74548377,515.0135222825719,-3.74528377,17.11507206741567,0.0230344600000003
2359,0.2,1,-5,560.0,91.0,17296,job__17_279640__560_000000__91_0,14571053,-3.74230623,519.9685988447008,-3.74210623,17.27964009818471,0.0228809299999999
2360,0.2,1,-5,560.0,91.0,17296,job__17_444208__560_000000__91_0,14571055,-3.73852498,524.916021184467,-3.73832498,17.44420790217213,0.0227349699999996
2361,0.2,1,-5,560.0,91.0,17296,job__17_608776__560_000000__91_0,14571057,-3.73417396,529.8690169871187,-3.73397396,17.608776029999344,0.0225963299999998
2362,0.2,1,-5,560.0,91.0,17296,job__17_773344__560_000000__91_0,14571059,-3.72928596,534.8222675766451,-3.72908596,17.7733439162409,0.02246338
2363,0.2,1,-5,560.0,91.0,17296,job__17_937912__560_000000__91_0,14571061,-3.72389202,539.771945841865,-3.72369202,17.937911902437854,0.0223347999999998
2364,0.2,1,-5,560.0,91.0,17296,job__18_102480__560_000000__91_0,14571063,-3.71802167,544.7279990870137,-3.71782167,18.102479948783508,0.0092836999999996
2365,0.2,1,-5,580.0,91.0,17296,job__14_811120__580_000000__91_0,14571065,-3.7026397,469.7755951330399,-3.7024397,14.811120005160475,0.0266809399999998
2366,0.2,1,-5,580.0,91.0,17296,job__14_975688__580_000000__91_0,14571067,-3.71269846,474.99602160911184,-3.71249846,14.975687943223765,0.02627778
2367,0.2,1,-5,580.0,91.0,17296,job__15_140256__580_000000__91_0,14571069,-3.72143152,480.2140700743527,-3.72123152,15.1402559281593,0.02590599
2368,0.2,1,-5,580.0,91.0,17296,job__15_304824__580_000000__91_0,14571071,-3.72891341,485.4265901952172,-3.72871341,15.304824014040012,0.0255587299999997
2369,0.2,1,-5,580.0,91.0,17296,job__15_469392__580_000000__91_0,14571073,-3.73521087,490.65572188951006,-3.73501087,15.46939195324227,0.0252374899999998
2370,0.2,1,-5,580.0,91.0,17296,job__15_633960__580_000000__91_0,14571076,-3.74038758,495.87471518941146,-3.74018758,15.633960106125867,0.0249404899999996
2371,0.2,1,-5,580.0,91.0,17296,job__15_798528__580_000000__91_0,14571078,-3.74450333,501.0958741777483,-3.74430333,15.7985280109301,0.0246664999999999
2372,0.2,1,-5,580.0,91.0,17296,job__15_963096__580_000000__91_0,14571080,-3.74761473,506.30682842094507,-3.74741473,15.963096009423694,0.02441197
2373,0.2,1,-5,580.0,91.0,17296,job__16_127664__580_000000__91_0,14571082,-3.74977705,511.5301849460768,-3.74957705,16.127664046770466,0.0241744999999999
2374,0.2,1,-5,580.0,91.0,17296,job__16_292232__580_000000__91_0,14571083,-3.7510416,516.745589997492,-3.7508416,16.292231879585028,0.0239531099999998
2375,0.2,1,-5,580.0,91.0,17296,job__16_456800__580_000000__91_0,14571086,-3.75145738,521.9684687972334,-3.75125738,16.456800027713822,0.0237462799999996
2376,0.2,1,-5,580.0,91.0,17296,job__16_621368__580_000000__91_0,14571088,-3.75107036,527.1970962258367,-3.75087036,16.621368057364204,0.0235522500000002
2377,0.2,1,-5,580.0,91.0,17296,job__16_785936__580_000000__91_0,14571090,-3.74992497,532.4127958745759,-3.74972497,16.785936017329465,0.02336975
2378,0.2,1,-5,580.0,91.0,17296,job__16_950504__580_000000__91_0,14571092,-3.74806318,537.631757326118,-3.74786318,16.95050393855773,0.0231976500000001
2379,0.2,1,-5,580.0,91.0,17296,job__17_115072__580_000000__91_0,14571093,-3.7455253,542.8499331847961,-3.7453253,17.11507206741567,0.0230347799999997
2380,0.2,1,-5,580.0,91.0,17296,job__17_279640__580_000000__91_0,14571095,-3.74234822,548.0645632594673,-3.74214822,17.27964009818471,0.0228814100000001
2381,0.2,1,-5,580.0,91.0,17296,job__17_444208__580_000000__91_0,14571098,-3.73856717,553.2862955182724,-3.73836717,17.44420790217213,0.0227356099999997
2382,0.2,1,-5,580.0,91.0,17296,job__17_608776__580_000000__91_0,14571100,-3.73421614,558.5046146945676,-3.73401614,17.608776029999344,0.0225971399999997
2383,0.2,1,-5,580.0,91.0,17296,job__17_773344__580_000000__91_0,14571102,-3.72932789,563.726036431869,-3.72912789,17.7733439162409,0.0224643399999999
2384,0.2,1,-5,580.0,91.0,17296,job__17_937912__580_000000__91_0,14571104,-3.72393354,568.948596748017,-3.72373354,17.937911902437854,0.0223359099999997
2385,0.2,1,-5,580.0,91.0,17296,job__18_102480__580_000000__91_0,14571105,-3.71806252,574.1692249303649,-3.71786252,18.102479948783508,0.0222113699999999
2386,0.2,1,-5,600.0,91.0,17296,job__14_811120__600_000000__91_0,14571108,-3.70267132,494.2775199682578,-3.70247132,14.811120005160475,0.0266784900000001
2387,0.2,1,-5,600.0,91.0,17296,job__14_975688__600_000000__91_0,14571110,-3.71272957,499.77308442071154,-3.71252957,14.975687943223765,0.0262755999999999
2388,0.2,1,-5,600.0,91.0,17296,job__15_140256__600_000000__91_0,14571112,-3.72146307,505.2660160754594,-3.72126307,15.1402559281593,0.02590402
2389,0.2,1,-5,600.0,91.0,17296,job__15_304824__600_000000__91_0,14571114,-3.7289461,510.76423190382855,-3.7287461,15.304824014040012,0.0255569100000001
2390,0.2,1,-5,600.0,91.0,17296,job__15_469392__600_000000__91_0,14571115,-3.73524503,516.247800140929,-3.73504503,15.46939195324227,0.0252357999999999
2391,0.2,1,-5,600.0,91.0,17296,job__15_633960__600_000000__91_0,14571117,-3.74042338,521.7356572904212,-3.74022338,15.633960106125867,0.0249389299999998
2392,0.2,1,-5,600.0,91.0,17296,job__15_798528__600_000000__91_0,14571120,-3.7445407,527.2370022200961,-3.7443407,15.7985280109301,0.0246650600000002
