,sigma,Pt_sv_GW,ismear,encut,n_kpts,n_equ_kpts,job_name,job_id,energy_tot,avg. plane waves,energy_tot_wo_kin_corr,volume,el_conv
923,0.2,1,-5,1060.0,11.0,56,job__17_203230__1060_000000__11_0,14555415,-5.98444483,1348.2697220135237,-5.98154483,17.203229874204276,0.00035708999999961577
924,0.2,1,-5,1080.0,11.0,56,job__14_075370__1080_000000__11_0,14555422,-5.93801504,1134.2246431254696,-5.93531504,14.075369968222544,0.00025370000000002335
925,0.2,1,-5,1080.0,11.0,56,job__14_231763__1080_000000__11_0,14555431,-5.96935857,1147.4688204357626,-5.96665857,14.231763074011697,5.85800000001413e-05
926,0.2,1,-5,1080.0,11.0,56,job__14_388156__1080_000000__11_0,14555437,-5.99640588,1159.8564988730277,-5.99370588,14.388155910879137,5.859999999913157e-06
927,0.2,1,-5,1080.0,11.0,56,job__14_544549__1080_000000__11_0,14555443,-6.01938661,1172.4109691960932,-6.01668661,14.544549108870083,5.81200000002724e-05
928,0.2,1,-5,1080.0,11.0,56,job__14_700942__1080_000000__11_0,14555453,-6.03858303,1184.4800901577762,-6.03588303,14.700942105541351,7.300000000043383e-07
929,0.2,1,-5,1080.0,11.0,56,job__14_857335__1080_000000__11_0,14555468,-6.05421289,1197.084147257701,-6.05151289,14.857334906763892,5.8520000000505945e-05
930,0.2,1,-5,1080.0,11.0,56,job__15_013728__1080_000000__11_0,14555475,-6.06650764,1210.138993238167,-6.06380764,15.013728084698805,5.678999999947365e-05
931,0.2,1,-5,1080.0,11.0,56,job__15_170121__1080_000000__11_0,14555484,-6.07566897,1222.1840721262208,-6.07296897,15.170120922697123,0.00030921000000017074
932,0.2,1,-5,1080.0,11.0,56,job__15_326514__1080_000000__11_0,14555492,-6.08188746,1235.7272727272727,-6.07918746,15.32651391499211,5.499999999969418e-05
933,0.2,1,-5,1080.0,11.0,56,job__15_482907__1080_000000__11_0,14555500,-6.08536107,1247.80841472577,-6.08266107,15.482906910314732,5.334999999995205e-05
934,0.2,1,-5,1080.0,11.0,56,job__15_639300__1080_000000__11_0,14555509,-6.08624303,1260.9714500375658,-6.08354303,15.63930001600553,0.00032435999999957943
935,0.2,1,-5,1080.0,11.0,56,job__15_795693__1080_000000__11_0,14555516,-6.08471482,1273.0886551465064,-6.08201482,15.795693112525244,5.940000000315138e-06
936,0.2,1,-5,1080.0,11.0,56,job__15_952086__1080_000000__11_0,14555524,-6.08090033,1285.770848985725,-6.0782003300000005,15.952086067748468,4.767999999977235e-05
937,0.2,1,-5,1080.0,11.0,56,job__16_108479__1080_000000__11_0,14555530,-6.07497039,1298.1089406461308,-6.07227039,16.10847896082863,0.0003354399999997426
938,0.2,1,-5,1080.0,11.0,56,job__16_264872__1080_000000__11_0,14555538,-6.06704334,1311.0736288504884,-6.06434334,16.26487207288452,0.0003394800000000586
939,0.2,1,-5,1080.0,11.0,56,job__16_421265__1080_000000__11_0,14555548,-6.05724967,1323.3801652892562,-6.05454967,16.421264900949566,0.00034183999999992665
940,0.2,1,-5,1080.0,11.0,56,job__16_577658__1080_000000__11_0,14555554,-6.04570357,1336.0563486100675,-6.04300357,16.57765808372008,0.00034467000000049097
941,0.2,1,-5,1080.0,11.0,56,job__16_734051__1080_000000__11_0,14555563,-6.03253848,1348.2697220135237,-6.0298384800000004,16.73405095057004,0.0003512699999994595
942,0.2,1,-5,1080.0,11.0,56,job__16_890444__1080_000000__11_0,14555571,-6.01784006,1360.9864763335838,-6.01514006,16.89044395449491,0.0003493299999997035
943,0.2,1,-5,1080.0,11.0,56,job__17_046837__1080_000000__11_0,14555582,-6.00171268,1373.9872276483848,-5.99901268,17.046836941467845,0.00035374000000043537
944,0.2,1,-5,1080.0,11.0,56,job__17_203230__1080_000000__11_0,14555589,-5.98425925,1386.3027798647634,-5.98155925,17.203229874204276,0.00035384999999976685
945,0.2,1,-5,1100.0,11.0,56,job__14_075370__1100_000000__11_0,14555598,-5.93784438,1166.2622088655146,-5.935344379999999,14.075369968222544,5.880000000058061e-05
946,0.2,1,-5,1100.0,11.0,56,job__14_231763__1100_000000__11_0,14555607,-5.96918784,1178.709992486852,-5.96668784,14.231763074011697,5.833999999982353e-05
947,0.2,1,-5,1100.0,11.0,56,job__14_388156__1100_000000__11_0,14555614,-5.99623526,1191.9451540195341,-5.993735259999999,14.388155910879137,5.8189999999846975e-05
948,0.2,1,-5,1100.0,11.0,56,job__14_544549__1100_000000__11_0,14555625,-6.01921617,1205.4688204357626,-6.01671617,14.544549108870083,0.00027871999999984354
949,0.2,1,-5,1100.0,11.0,56,job__14_700942__1100_000000__11_0,14555633,-6.03841277,1218.145003756574,-6.0359127699999995,14.700942105541351,5.8730000000117855e-05
950,0.2,1,-5,1100.0,11.0,56,job__14_857335__1100_000000__11_0,14555642,-6.05404257,1230.840721262209,-6.05154257,14.857334906763892,6.08000000035247e-06
951,0.2,1,-5,1100.0,11.0,56,job__15_013728__1100_000000__11_0,14555651,-6.0663371,1242.8858001502629,-6.0638371,15.013728084698805,5.691999999957176e-05
952,0.2,1,-5,1100.0,11.0,56,job__15_170121__1100_000000__11_0,14555657,-6.07549855,1256.6979714500376,-6.072998549999999,15.170120922697123,5.62699999999694e-05
953,0.2,1,-5,1100.0,11.0,56,job__15_326514__1100_000000__11_0,14555666,-6.08171682,1269.5905334335087,-6.079216819999999,15.32651391499211,7.100000001258877e-07
954,0.2,1,-5,1100.0,11.0,56,job__15_482907__1100_000000__11_0,14555674,-6.08519057,1282.7355371900826,-6.08269057,15.482906910314732,6.0399999997073905e-06
955,0.2,1,-5,1100.0,11.0,56,job__15_639300__1100_000000__11_0,14555679,-6.08607242,1295.9812171299775,-6.083572419999999,15.63930001600553,0.00032403999999974786
956,0.2,1,-5,1100.0,11.0,56,job__15_795693__1100_000000__11_0,14555688,-6.08454417,1308.8196844477836,-6.08204417,15.795693112525244,0.0003294299999998529
957,0.2,1,-5,1100.0,11.0,56,job__15_952086__1100_000000__11_0,14555694,-6.08072967,1320.7114951164538,-6.07822967,15.952086067748468,0.00033398999999967316
958,0.2,1,-5,1100.0,11.0,56,job__16_108479__1100_000000__11_0,14555704,-6.0747999,1335.0285499624342,-6.0722999,16.10847896082863,0.0003350599999993875
959,0.2,1,-5,1100.0,11.0,56,job__16_264872__1100_000000__11_0,14555711,-6.06687279,1347.3681442524419,-6.064372789999999,16.26487207288452,0.0003391800000001055
960,0.2,1,-5,1100.0,11.0,56,job__16_421265__1100_000000__11_0,14555722,-6.05707868,1359.8144252441773,-6.05457868,16.421264900949566,0.0003412400000000204
961,0.2,1,-5,1100.0,11.0,56,job__16_577658__1100_000000__11_0,14555730,-6.0455325,1372.7430503380917,-6.0430325,16.57765808372008,0.0003446000000000282
962,0.2,1,-5,1100.0,11.0,56,job__16_734051__1100_000000__11_0,14555736,-6.03236746,1386.3027798647634,-6.029867459999999,16.73405095057004,0.00034783999999987714
963,0.2,1,-5,1100.0,11.0,56,job__16_890444__1100_000000__11_0,14555745,-6.01766897,1399.5559729526672,-6.0151689699999995,16.89044395449491,5.4399999998011594e-06
964,0.2,1,-5,1100.0,11.0,56,job__17_046837__1100_000000__11_0,14555759,-6.00154144,1411.8595041322315,-5.999041439999999,17.046836941467845,0.00035150000000072623
965,0.2,1,-5,1100.0,11.0,56,job__17_203230__1100_000000__11_0,14555770,-5.98408804,1425.2118707738543,-5.981588039999999,17.203229874204276,0.00035482000000008895
966,0.2,1,-5,1120.0,11.0,56,job__14_075370__1120_000000__11_0,14555778,-5.93768608,1198.1840721262208,-5.93528608,14.075369968222544,5.000000058430487e-08
967,0.2,1,-5,1120.0,11.0,56,job__14_231763__1120_000000__11_0,14555785,-5.96902972,1211.9782118707737,-5.96662972,14.231763074011697,5.91700000001083e-05
968,0.2,1,-5,1120.0,11.0,56,job__14_388156__1120_000000__11_0,14555797,-5.99607708,1224.510142749812,-5.99367708,14.388155910879137,5.8769999999874756e-05
969,0.2,1,-5,1120.0,11.0,56,job__14_544549__1120_000000__11_0,14555804,-6.01905797,1238.2877535687453,-6.016657970000001,14.544549108870083,1.7999999979423364e-07
970,0.2,1,-5,1120.0,11.0,56,job__14_700942__1120_000000__11_0,14555814,-6.03825457,1251.5770097670925,-6.035854570000001,14.700942105541351,6.040000000595569e-06
971,0.2,1,-5,1120.0,11.0,56,job__14_857335__1120_000000__11_0,14555824,-6.05388438,1264.7580766341098,-6.051484380000001,14.857334906763892,5.8299999999178453e-05
972,0.2,1,-5,1120.0,11.0,56,job__15_013728__1120_000000__11_0,14555832,-6.066179,1277.9391435011269,-6.063779,15.013728084698805,5.7070000000436494e-05
973,0.2,1,-5,1120.0,11.0,56,job__15_170121__1120_000000__11_0,14555842,-6.07534037,1291.5770097670925,-6.07294037,15.170120922697123,7.100000001258877e-07
974,0.2,1,-5,1120.0,11.0,56,job__15_326514__1120_000000__11_0,14555849,-6.08155862,1304.6003005259204,-6.07915862,15.32651391499211,5.500999999963341e-05
975,0.2,1,-5,1120.0,11.0,56,job__15_482907__1120_000000__11_0,14555858,-6.08503196,1317.763335837716,-6.0826319600000005,15.482906910314732,0.00031828000000011514
976,0.2,1,-5,1120.0,11.0,56,job__15_639300__1120_000000__11_0,14555864,-6.08591393,1331.3681442524419,-6.0835139300000005,15.63930001600553,5.1549999999345175e-05
977,0.2,1,-5,1120.0,11.0,56,job__15_795693__1120_000000__11_0,14555872,-6.08438588,1345.2404207362886,-6.08198588,15.795693112525244,0.0003278299999998069
978,0.2,1,-5,1120.0,11.0,56,job__15_952086__1120_000000__11_0,14555882,-6.08057135,1357.4477836213373,-6.07817135,15.952086067748468,0.00033337000000077666
979,0.2,1,-5,1120.0,11.0,56,job__16_108479__1120_000000__11_0,14555891,-6.07464144,1370.8858001502629,-6.07224144,16.10847896082863,0.0003367399999998355
980,0.2,1,-5,1120.0,11.0,56,job__16_264872__1120_000000__11_0,14555899,-6.06671437,1384.3373403456048,-6.06431437,16.26487207288452,0.0003394800000000586
981,0.2,1,-5,1120.0,11.0,56,job__16_421265__1120_000000__11_0,14555905,-6.05692029,1397.879038317055,-6.05452029,16.421264900949566,4.0420000000374046e-05
982,0.2,1,-5,1120.0,11.0,56,job__16_577658__1120_000000__11_0,14555913,-6.04537408,1411.1562734785875,-6.0429740800000005,16.57765808372008,0.0003452599999995698
983,0.2,1,-5,1120.0,11.0,56,job__16_734051__1120_000000__11_0,14555925,-6.03220896,1424.0578512396694,-6.02980896,16.73405095057004,0.00034755999999980247
984,0.2,1,-5,1120.0,11.0,56,job__16_890444__1120_000000__11_0,14555934,-6.01751043,1437.7302779864763,-6.01511043,16.89044395449491,0.0003514700000000204
985,0.2,1,-5,1120.0,11.0,56,job__17_046837__1120_000000__11_0,14555940,-6.00138293,1451.09166040571,-5.99898293,17.046836941467845,0.00034993999999954895
986,0.2,1,-5,1120.0,11.0,56,job__17_203230__1120_000000__11_0,14555949,-5.98392942,1463.611570247934,-5.98152942,17.203229874204276,0.00035325999999979985
987,0.2,1,-5,1140.0,11.0,56,job__14_075370__1140_000000__11_0,14555956,-5.9375418,1229.7948910593539,-5.9353418,14.075369968222544,5.630000000422797e-06
988,0.2,1,-5,1140.0,11.0,56,job__14_231763__1140_000000__11_0,14555966,-5.96888542,1243.931630353118,-5.96668542,14.231763074011697,5.898999999942589e-05
989,0.2,1,-5,1140.0,11.0,56,job__14_388156__1140_000000__11_0,14555975,-5.99593283,1257.5995492111194,-5.99373283,14.388155910879137,5.809999999950577e-05
990,0.2,1,-5,1140.0,11.0,56,job__14_544549__1140_000000__11_0,14555982,-6.01891367,1270.8347107438017,-6.01671367,14.544549108870083,0.0002804599999999269
991,0.2,1,-5,1140.0,11.0,56,job__14_700942__1140_000000__11_0,14555989,-6.03811036,1285.314049586777,-6.03591036,14.700942105541351,5.857000000020207e-05
992,0.2,1,-5,1140.0,11.0,56,job__14_857335__1140_000000__11_0,14555996,-6.05374014,1298.5236664162285,-6.05154014,14.857334906763892,7.199999991769346e-07
993,0.2,1,-5,1140.0,11.0,56,job__15_013728__1140_000000__11_0,14556006,-6.06603476,1312.1555221637866,-6.06383476,15.013728084698805,5.722000000041305e-05
994,0.2,1,-5,1140.0,11.0,56,job__15_170121__1140_000000__11_0,14556015,-6.07519584,1325.634109691961,-6.07299584,15.170120922697123,7.100000001258877e-07
995,0.2,1,-5,1140.0,11.0,56,job__15_326514__1140_000000__11_0,14556023,-6.08141404,1339.2839969947408,-6.07921404,15.32651391499211,0.00031522000000006045
996,0.2,1,-5,1140.0,11.0,56,job__15_482907__1140_000000__11_0,14556030,-6.08488778,1353.5529676934636,-6.08268778,15.482906910314732,6.029999999768165e-06
997,0.2,1,-5,1140.0,11.0,56,job__15_639300__1140_000000__11_0,14556037,-6.08576969,1366.6123215627347,-6.08356969,15.63930001600553,5.188999999994337e-05
998,0.2,1,-5,1140.0,11.0,56,job__15_795693__1140_000000__11_0,14556053,-6.08424165,1380.7310293012772,-6.08204165,15.795693112525244,4.9909999999542265e-05
999,0.2,1,-5,1140.0,11.0,56,job__15_952086__1140_000000__11_0,14556060,-6.08042721,1394.5071374906086,-6.07822721,15.952086067748468,0.00033172000000014634
1000,0.2,1,-5,1140.0,11.0,56,job__16_108479__1140_000000__11_0,14556067,-6.07449728,1407.946656649136,-6.07229728,16.10847896082863,0.0003357199999998173
1001,0.2,1,-5,1140.0,11.0,56,job__16_264872__1140_000000__11_0,14556075,-6.06657018,1421.1728024042075,-6.06437018,16.26487207288452,0.00034020000000012374
1002,0.2,1,-5,1140.0,11.0,56,job__16_421265__1140_000000__11_0,14556082,-6.05677613,1435.3861758076634,-6.05457613,16.421264900949566,0.00034291999999958023
1003,0.2,1,-5,1140.0,11.0,56,job__16_577658__1140_000000__11_0,14556090,-6.04522993,1449.1262208865514,-6.043029929999999,16.57765808372008,0.000346949999999957
1004,0.2,1,-5,1140.0,11.0,56,job__16_734051__1140_000000__11_0,14556096,-6.03206478,1462.2351615326822,-6.02986478,16.73405095057004,0.00034930999999982504
1005,0.2,1,-5,1140.0,11.0,56,job__16_890444__1140_000000__11_0,14556103,-6.01736627,1476.2697220135237,-6.01516627,16.89044395449491,0.0003504300000001237
1006,0.2,1,-5,1140.0,11.0,56,job__17_046837__1140_000000__11_0,14556111,-6.00123879,1490.3163035311795,-5.99903879,17.046836941467845,0.00035198999999952463
1007,0.2,1,-5,1140.0,11.0,56,job__17_203230__1140_000000__11_0,14556116,-5.98378528,1503.3756574004508,-5.98158528,17.203229874204276,0.00035495000000018706
1008,0.2,1,-5,1160.0,11.0,56,job__14_075370__1160_000000__11_0,14556126,-5.93741313,1262.7746055597295,-5.93531313,14.075369968222544,5.650000000301247e-06
1009,0.2,1,-5,1160.0,11.0,56,job__14_231763__1160_000000__11_0,14556154,-5.96875672,1276.4244928625094,-5.96665672,14.231763074011697,5.843000000016474e-05
1010,0.2,1,-5,1160.0,11.0,56,job__14_388156__1160_000000__11_0,14556160,-5.99580421,1291.3606311044327,-5.99370421,14.388155910879137,5.848999999980009e-05
1011,0.2,1,-5,1160.0,11.0,56,job__14_544549__1160_000000__11_0,14556167,-6.01878504,1304.6003005259204,-6.01668504,14.544549108870083,5.875999999993553e-05
1012,0.2,1,-5,1160.0,11.0,56,job__14_700942__1160_000000__11_0,14556172,-6.03798199,1318.3944402704733,-6.035881989999999,14.700942105541351,0.00028676000000071866
1013,0.2,1,-5,1160.0,11.0,56,job__14_857335__1160_000000__11_0,14556183,-6.05361165,1331.9812171299775,-6.051511649999999,14.857334906763892,0.00029433999999994853
1014,0.2,1,-5,1160.0,11.0,56,job__15_013728__1160_000000__11_0,14556190,-6.06590612,1347.0255447032307,-6.06380612,15.013728084698805,6.149999999927047e-06
1015,0.2,1,-5,1160.0,11.0,56,job__15_170121__1160_000000__11_0,14556197,-6.07506727,1360.2471825694965,-6.0729672699999995,15.170120922697123,6.189999999683948e-06
1016,0.2,1,-5,1160.0,11.0,56,job__15_326514__1160_000000__11_0,14556205,-6.08128565,1375.7362885048835,-6.079185649999999,15.32651391499211,0.000314020000000248
1017,0.2,1,-5,1160.0,11.0,56,job__15_482907__1160_000000__11_0,14556214,-6.0847593,1388.8271975957925,-6.0826592999999995,15.482906910314732,5.357000000039136e-05
1018,0.2,1,-5,1160.0,11.0,56,job__15_639300__1160_000000__11_0,14556225,-6.08564132,1403.2764838467317,-6.083541319999999,15.63930001600553,0.00032417000000073415
1019,0.2,1,-5,1160.0,11.0,56,job__15_795693__1160_000000__11_0,14556233,-6.08411319,1416.4124718256949,-6.08201319,15.795693112525244,0.0003299400000003061
1020,0.2,1,-5,1160.0,11.0,56,job__15_952086__1160_000000__11_0,14556240,-6.0802989,1431.5093914350114,-6.078198899999999,15.952086067748468,0.00033068000000024966
1021,0.2,1,-5,1160.0,11.0,56,job__16_108479__1160_000000__11_0,14556246,-6.07436896,1444.9969947407965,-6.07226896,16.10847896082863,0.00033512999999985027
1022,0.2,1,-5,1160.0,11.0,56,job__16_264872__1160_000000__11_0,14556255,-6.06644193,1459.3320811419985,-6.064341929999999,16.26487207288452,0.00034082999999984764
1023,0.2,1,-5,1160.0,11.0,56,job__16_421265__1160_000000__11_0,14556265,-6.05664785,1473.0961682945153,-6.05454785,16.421264900949566,0.00034153999999997353
1024,0.2,1,-5,1160.0,11.0,56,job__16_577658__1160_000000__11_0,14556273,-6.0451017,1487.3591284748309,-6.0430017,16.57765808372008,3.750000000035669e-05
1025,0.2,1,-5,1160.0,11.0,56,job__16_734051__1160_000000__11_0,14556282,-6.03193657,1500.9594290007512,-6.02983657,16.73405095057004,0.00034758999999962015
1026,0.2,1,-5,1160.0,11.0,56,job__16_890444__1160_000000__11_0,14556291,-6.01723803,1515.0601051840722,-6.015138029999999,16.89044395449491,0.0003506400000006238
1027,0.2,1,-5,1160.0,11.0,56,job__17_046837__1160_000000__11_0,14556298,-6.00111057,1529.3020285499624,-5.999010569999999,17.046836941467845,0.0003491800000006151
1028,0.2,1,-5,1160.0,11.0,56,job__17_203230__1160_000000__11_0,14556308,-5.98365713,1543.6010518407213,-5.98155713,17.203229874204276,0.00035519999999955587
1029,0.2,1,-5,1180.0,11.0,56,job__14_075370__1180_000000__11_0,14556314,-5.9372988,1295.9812171299775,-5.9352988,14.075369968222544,5.7570000000062294e-05
1030,0.2,1,-5,1180.0,11.0,56,job__14_231763__1180_000000__11_0,14556319,-5.96864238,1309.8294515401954,-5.966642380000001,14.231763074011697,5.760000000520904e-06
1031,0.2,1,-5,1180.0,11.0,56,job__14_388156__1180_000000__11_0,14556324,-5.99569002,1324.4620586025544,-5.99369002,14.388155910879137,5.9060000000776824e-05
1032,0.2,1,-5,1180.0,11.0,56,job__14_544549__1180_000000__11_0,14556332,-6.01867111,1339.121712997746,-6.01667111,14.544549108870083,5.880000000058061e-05
1033,0.2,1,-5,1180.0,11.0,56,job__14_700942__1180_000000__11_0,14556344,-6.03786777,1352.687453042825,-6.03586777,14.700942105541351,5.834999999976276e-05
1034,0.2,1,-5,1180.0,11.0,56,job__14_857335__1180_000000__11_0,14556351,-6.05349748,1366.846731780616,-6.05149748,14.857334906763892,6.090000000291695e-06
1035,0.2,1,-5,1180.0,11.0,56,job__15_013728__1180_000000__11_0,14556360,-6.06579203,1381.9030803906837,-6.06379203,15.013728084698805,0.0003023200000003001
1036,0.2,1,-5,1180.0,11.0,56,job__15_170121__1180_000000__11_0,14556367,-6.07495332,1396.328324567994,-6.07295332,15.170120922697123,7.100000001258877e-07
1037,0.2,1,-5,1180.0,11.0,56,job__15_326514__1180_000000__11_0,14556376,-6.08117161,1410.7235161532683,-6.07917161,15.32651391499211,0.0003147700000001308
1038,0.2,1,-5,1180.0,11.0,56,job__15_482907__1180_000000__11_0,14556385,-6.08464535,1424.4906085649886,-6.08264535,15.482906910314732,5.3520000000695234e-05
1039,0.2,1,-5,1180.0,11.0,56,job__15_639300__1180_000000__11_0,14556393,-6.08552748,1439.6776859504132,-6.08352748,15.63930001600553,5.1940000000527675e-05
1040,0.2,1,-5,1180.0,11.0,56,job__15_795693__1180_000000__11_0,14556402,-6.08399942,1453.6160781367394,-6.08199942,15.795693112525244,0.0003287700000003113
1041,0.2,1,-5,1180.0,11.0,56,job__15_952086__1180_000000__11_0,14556409,-6.08018511,1468.5522163786627,-6.078185110000001,15.952086067748468,0.0003306499999995438
1042,0.2,1,-5,1180.0,11.0,56,job__16_108479__1180_000000__11_0,14556418,-6.0742553,1482.9413974455297,-6.0722553,16.10847896082863,0.0003350600000002757
1043,0.2,1,-5,1180.0,11.0,56,job__16_264872__1180_000000__11_0,14556429,-6.06632826,1497.0961682945153,-6.06432826,16.26487207288452,0.00033765000000052225
1044,0.2,1,-5,1180.0,11.0,56,job__16_421265__1180_000000__11_0,14556436,-6.05653422,1511.5439519158526,-6.05453422,16.421264900949566,4.0170000000117057e-05
1045,0.2,1,-5,1180.0,11.0,56,job__16_577658__1180_000000__11_0,14556444,-6.04498806,1525.7257700976709,-6.04298806,16.57765808372008,0.0003455300000005934
1046,0.2,1,-5,1180.0,11.0,56,job__16_734051__1180_000000__11_0,14556453,-6.03182295,1539.634109691961,-6.02982295,16.73405095057004,0.00034877000000044234
1047,0.2,1,-5,1180.0,11.0,56,job__16_890444__1180_000000__11_0,14556461,-6.01712448,1554.3478587528175,-6.01512448,16.89044395449491,5.429999999861934e-06
1048,0.2,1,-5,1180.0,11.0,56,job__17_046837__1180_000000__11_0,14556471,-6.00099695,1568.2862509391434,-5.99899695,17.046836941467845,0.0003529899999996644
1049,0.2,1,-5,1180.0,11.0,56,job__17_203230__1180_000000__11_0,14556479,-5.98354359,1583.3651389932381,-5.98154359,17.203229874204276,0.00035456999999983196
1050,0.2,1,-5,1200.0,11.0,56,job__14_075370__1200_000000__11_0,14556488,-5.93719534,1328.771600300526,-5.93529534,14.075369968222544,5.7439999999964186e-05
1051,0.2,1,-5,1200.0,11.0,56,job__14_231763__1200_000000__11_0,14556497,-5.96853916,1343.8159278737792,-5.96663916,14.231763074011697,5.901000000019252e-05
1052,0.2,1,-5,1200.0,11.0,56,job__14_388156__1200_000000__11_0,14556505,-5.99558675,1358.259203606311,-5.99368675,14.388155910879137,7.399999999435636e-07
1053,0.2,1,-5,1200.0,11.0,56,job__14_544549__1200_000000__11_0,14556515,-6.01856784,1372.4906085649886,-6.01666784,14.544549108870083,7.300000000043383e-07
1054,0.2,1,-5,1200.0,11.0,56,job__14_700942__1200_000000__11_0,14556523,-6.03776465,1387.1322314049587,-6.03586465,14.700942105541351,5.820000000067438e-05
1055,0.2,1,-5,1200.0,11.0,56,job__14_857335__1200_000000__11_0,14556529,-6.05339466,1403.2764838467317,-6.05149466,14.857334906763892,6.08000000035247e-06
1056,0.2,1,-5,1200.0,11.0,56,job__15_013728__1200_000000__11_0,14556535,-6.06568896,1416.4124718256949,-6.06378896,15.013728084698805,5.6759999999655975e-05
1057,0.2,1,-5,1200.0,11.0,56,job__15_170121__1200_000000__11_0,14556544,-6.07485048,1432.122464312547,-6.07295048,15.170120922697123,6.210000000450577e-06
1058,0.2,1,-5,1200.0,11.0,56,job__15_326514__1200_000000__11_0,14556552,-6.08106877,1446.2952667167542,-6.07916877,15.32651391499211,5.4720000000507696e-05
1059,0.2,1,-5,1200.0,11.0,56,job__15_482907__1200_000000__11_0,14556560,-6.08454263,1461.1352366641622,-6.08264263,15.482906910314732,5.3290000000316695e-05
1060,0.2,1,-5,1200.0,11.0,56,job__15_639300__1200_000000__11_0,14556566,-6.08542478,1476.2697220135237,-6.08352478,15.63930001600553,5.1570000000111804e-05
1061,0.2,1,-5,1200.0,11.0,56,job__15_795693__1200_000000__11_0,14556580,-6.08389689,1491.2719759579263,-6.08199689,15.795693112525244,5.0159999999799254e-05
1062,0.2,1,-5,1200.0,11.0,56,job__15_952086__1200_000000__11_0,14556588,-6.08008249,1505.305033809166,-6.07818249,15.952086067748468,0.0003298599999999041
1063,0.2,1,-5,1200.0,11.0,56,job__16_108479__1200_000000__11_0,14556596,-6.0741528,1520.7490608564988,-6.0722528,16.10847896082863,0.0003397600000001333
1064,0.2,1,-5,1200.0,11.0,56,job__16_264872__1200_000000__11_0,14556605,-6.06622579,1535.1262208865514,-6.06432579,16.26487207288452,0.0003429200000004684
1065,0.2,1,-5,1200.0,11.0,56,job__16_421265__1200_000000__11_0,14556611,-6.05643186,1550.3087903831706,-6.05453186,16.421264900949566,0.0003423600000003191
1066,0.2,1,-5,1200.0,11.0,56,job__16_577658__1200_000000__11_0,14556620,-6.04488566,1564.5537190082644,-6.04298566,16.57765808372008,0.000345180000000056
1067,0.2,1,-5,1200.0,11.0,56,job__16_734051__1200_000000__11_0,14556627,-6.03172067,1579.4522915101427,-6.02982067,16.73405095057004,0.0003486299999995168
1068,0.2,1,-5,1200.0,11.0,56,job__16_890444__1200_000000__11_0,14556636,-6.01702205,1594.334335086401,-6.0151220499999996,16.89044395449491,0.00035353000000082346
1069,0.2,1,-5,1200.0,11.0,56,job__17_046837__1200_000000__11_0,14556644,-6.0008948,1609.282494365139,-5.9989948,17.046836941467845,0.00035170999999944996
1070,0.2,1,-5,1200.0,11.0,56,job__17_203230__1200_000000__11_0,14556650,-5.98344141,1623.121712997746,-5.98154141,17.203229874204276,0.0003545000000002574
1071,0.2,1,-5,340.0,3.0,4,job__14_075370__340_000000__3_0,14556656,-5.33624272,197.37037037037038,-5.10654272,14.075369968222544,5.2230000000541565e-05
1072,0.2,1,-5,340.0,3.0,4,job__14_231763__340_000000__3_0,14556663,-5.42059493,206.55555555555554,-5.19089493,14.231763074011697,9.020000000248274e-06
1073,0.2,1,-5,340.0,3.0,4,job__14_388156__340_000000__3_0,14556673,-5.44655442,206.55555555555554,-5.21685442,14.388155910879137,5.850999999967854e-05
1074,0.2,1,-5,340.0,3.0,4,job__14_544549__340_000000__3_0,14556680,-5.47239334,207.44444444444446,-5.24269334,14.544549108870083,8.870000000271716e-06
1075,0.2,1,-5,340.0,3.0,4,job__14_700942__340_000000__3_0,14556687,-5.50387839,210.11111111111111,-5.274178389999999,14.700942105541351,6.980999999939286e-05
1076,0.2,1,-5,340.0,3.0,4,job__14_857335__340_000000__3_0,14556695,-5.53721794,213.66666666666666,-5.307517939999999,14.857334906763892,2.9859999999715114e-05
1077,0.2,1,-5,340.0,3.0,4,job__15_013728__340_000000__3_0,14556704,-5.54625745,213.66666666666666,-5.3165574499999995,15.013728084698805,2.9549999999822774e-05
1078,0.2,1,-5,340.0,3.0,4,job__15_170121__340_000000__3_0,14556711,-5.56272046,215.44444444444446,-5.33302046,15.170120922697123,6.864000000028625e-05
1079,0.2,1,-5,340.0,3.0,4,job__15_326514__340_000000__3_0,14556719,-5.5990441,220.77777777777777,-5.3693441,15.32651391499211,2.8090000000702275e-05
1080,0.2,1,-5,340.0,3.0,4,job__15_482907__340_000000__3_0,14556726,-5.59928925,220.77777777777777,-5.36958925,15.482906910314732,2.7430000000272514e-05
1081,0.2,1,-5,340.0,3.0,4,job__15_639300__340_000000__3_0,14556734,-5.60015906,221.66666666666666,-5.37045906,15.63930001600553,7.860000000192713e-06
1082,0.2,1,-5,340.0,3.0,4,job__15_795693__340_000000__3_0,14556741,-5.59286296,221.66666666666666,-5.3631629599999995,15.795693112525244,6.53799999996707e-05
1083,0.2,1,-5,340.0,3.0,4,job__15_952086__340_000000__3_0,14556751,-5.62460728,229.0,-5.39490728,15.952086067748468,5.8270000000248956e-05
1084,0.2,1,-5,340.0,3.0,4,job__16_108479__340_000000__3_0,14556758,-5.61417796,229.0,-5.38447796,16.10847896082863,5.6739999999777524e-05
1085,0.2,1,-5,340.0,3.0,4,job__16_264872__340_000000__3_0,14556766,-5.61119,230.77777777777777,-5.381489999999999,16.26487207288452,5.3749999999297415e-05
