,sigma,Pt_sv_GW,ismear,encut,n_kpts,n_equ_kpts,job_name,job_id,energy_tot,avg. plane waves,energy_tot_wo_kin_corr,volume,el_conv
1518,0.2,1,-5,340.0,47.0,2600,job__16_421265__340_000000__47_0,14558955,-5.97960961,233.76327981275824,-5.74990961,16.421264900949566,1.09917582
1519,0.2,1,-5,340.0,47.0,2600,job__16_577658__340_000000__47_0,14558959,-5.96878307,236.0081195881452,-5.73908307,16.57765808372008,1.10807127
1520,0.2,1,-5,340.0,47.0,2600,job__16_734051__340_000000__47_0,14558964,-5.95617275,238.22658755767023,-5.72647275,16.73405095057004,0.01209039
1521,0.2,1,-5,340.0,47.0,2600,job__16_890444__340_000000__47_0,14558967,-5.94208521,240.4557660633964,-5.71238521,16.89044395449491,1.1248277899999994
1522,0.2,1,-5,340.0,47.0,2600,job__17_046837__340_000000__47_0,14558971,-5.92656442,242.68735251341224,-5.69686442,17.046836941467845,1.13270699
1523,0.2,1,-5,340.0,47.0,2600,job__17_203230__340_000000__47_0,14558975,-5.9096125,244.89919382025167,-5.6799125,17.203229874204276,1.1402515400000004
1524,0.2,1,-5,340.0,49.0,2925,job__14_075370__340_000000__49_0,14558979,-5.84931688,200.38591913233432,-5.61961688,14.075369968222544,0.0163105999999997
1525,0.2,1,-5,340.0,49.0,2925,job__14_231763__340_000000__49_0,14558983,-5.88136517,202.59020476162144,-5.651665169999999,14.231763074011695,2.8360000000837715e-05
1526,0.2,1,-5,340.0,49.0,2925,job__14_388156__340_000000__49_0,14558987,-5.90928296,204.82571887563856,-5.679582959999999,14.388155910879137,0.0646229100000006
1527,0.2,1,-5,340.0,49.0,2925,job__14_544549__340_000000__49_0,14558991,-5.93307689,207.0503021700142,-5.70337689,14.544549108870084,4.800000006355276e-07
1528,0.2,1,-5,340.0,49.0,2925,job__14_700942__340_000000__49_0,14559009,-5.95311269,209.28408231264183,-5.72341269,14.700942105541351,0.0156994099999998
1529,0.2,1,-5,340.0,49.0,2925,job__14_857335__340_000000__49_0,14559011,-5.969476,211.50050574165527,-5.739776,14.857334906763892,3.304999999986791e-05
1530,0.2,1,-5,340.0,49.0,2925,job__15_013728__340_000000__49_0,14559015,-5.9824527,213.71194825285383,-5.752752699999999,15.013728084698805,0.0153089300000006
1531,0.2,1,-5,340.0,49.0,2925,job__15_170121__340_000000__49_0,14559017,-5.992428,215.9471053727613,-5.762728,15.170120922697125,0.0150879899999996
1532,0.2,1,-5,340.0,49.0,2925,job__15_326514__340_000000__49_0,14559020,-5.99946677,218.1856114374113,-5.76976677,15.32651391499211,0.0148543500000002
1533,0.2,1,-5,340.0,49.0,2925,job__15_482907__340_000000__49_0,14559024,-6.00363858,220.4079167693733,-5.773938579999999,15.482906910314732,3.6770000000352354e-05
1534,0.2,1,-5,340.0,49.0,2925,job__15_639300__340_000000__49_0,14559028,-6.00523834,222.634591029248,-5.77553834,15.63930001600553,3.848999999966907e-05
1535,0.2,1,-5,340.0,49.0,2925,job__15_795693__340_000000__49_0,14559033,-6.00440259,224.86291426191468,-5.77470259,15.795693112525244,5.500000002101046e-07
1536,0.2,1,-5,340.0,49.0,2925,job__15_952086__340_000000__49_0,14559037,-6.00128563,227.09071050327668,-5.77158563,15.952086067748468,0.0137573900000003
1537,0.2,1,-5,340.0,49.0,2925,job__16_108479__340_000000__49_0,14559040,-5.9960538,229.3243376484288,-5.7663538,16.10847896082863,1.0804278799999991
1538,0.2,1,-5,340.0,49.0,2925,job__16_264872__340_000000__49_0,14559043,-5.98881789,231.5580157927394,-5.75911789,16.26487207288452,1.09003225
1539,0.2,1,-5,340.0,49.0,2925,job__16_421265__340_000000__49_0,14559046,-5.97944388,233.745573698034,-5.74974388,16.421264900949566,1.0992703300000004
1540,0.2,1,-5,340.0,49.0,2925,job__16_577658__340_000000__49_0,14559050,-5.96858647,235.98251578848948,-5.73888647,16.57765808372008,0.0124691500000002
1541,0.2,1,-5,340.0,49.0,2925,job__16_734051__340_000000__49_0,14559052,-5.95604426,238.2132189818868,-5.726344259999999,16.73405095057004,0.0121224300000006
1542,0.2,1,-5,340.0,49.0,2925,job__16_890444__340_000000__49_0,14559054,-5.94202263,240.45536298651072,-5.71232263,16.89044395449491,1.1249154199999998
1543,0.2,1,-5,340.0,49.0,2925,job__17_046837__340_000000__49_0,14559058,-5.92644282,242.6738263818647,-5.69674282,17.046836941467845,1.1327884
1544,0.2,1,-5,340.0,49.0,2925,job__17_203230__340_000000__49_0,14559062,-5.90953517,244.89378575253508,-5.67983517,17.203229874204276,0.0110266000000001
1545,0.2,1,-5,340.0,51.0,3276,job__14_075370__340_000000__51_0,14559067,-5.84915008,200.3639098084447,-5.61945008,14.075369968222544,0.0664368199999998
1546,0.2,1,-5,340.0,51.0,3276,job__14_231763__340_000000__51_0,14559069,-5.88139801,202.6003497900506,-5.65169801,14.231763074011695,0.0655384799999998
1547,0.2,1,-5,340.0,51.0,3276,job__14_388156__340_000000__51_0,14559072,-5.90928141,204.8290401127772,-5.67958141,14.388155910879137,2.502999999975941e-05
1548,0.2,1,-5,340.0,51.0,3276,job__14_544549__340_000000__51_0,14559076,-5.93303117,207.04499023754065,-5.703331169999999,14.544549108870084,0.01587855
1549,0.2,1,-5,340.0,51.0,3276,job__14_700942__340_000000__51_0,14559079,-5.95305032,209.2746454983377,-5.72335032,14.700942105541351,0.0625370099999997
1550,0.2,1,-5,340.0,51.0,3276,job__14_857335__340_000000__51_0,14559084,-5.96952974,211.509261143904,-5.739829739999999,14.857334906763892,0.01550924
1551,0.2,1,-5,340.0,51.0,3276,job__15_013728__340_000000__51_0,14559088,-5.98257935,213.7321316838923,-5.75287935,15.013728084698805,0.0603271300000001
1552,0.2,1,-5,340.0,51.0,3276,job__15_170121__340_000000__51_0,14559092,-5.99249583,215.956977331494,-5.76279583,15.170120922697125,0.0150870699999998
1553,0.2,1,-5,340.0,51.0,3276,job__15_326514__340_000000__51_0,14559095,-5.99942133,218.1761388907736,-5.769721329999999,15.32651391499211,1.0268564500000004
1554,0.2,1,-5,340.0,51.0,3276,job__15_482907__340_000000__51_0,14559099,-6.00369475,220.41524752923084,-5.77399475,15.482906910314732,3.4089999999764586e-05
1555,0.2,1,-5,340.0,51.0,3276,job__15_639300__340_000000__51_0,14559103,-6.0053443,222.65117488748672,-5.7756443,15.63930001600553,1.0494608999999997
1556,0.2,1,-5,340.0,51.0,3276,job__15_795693__340_000000__51_0,14559107,-6.00441281,224.86124492088263,-5.77471281,15.795693112525244,1.0601802200000003
1557,0.2,1,-5,340.0,51.0,3276,job__15_952086__340_000000__51_0,14559111,-6.00132919,227.0949107055356,-5.77162919,15.952086067748468,1.0705237400000005
1558,0.2,1,-5,340.0,51.0,3276,job__16_108479__340_000000__51_0,14559115,-5.99600016,229.3113131450196,-5.76630016,16.10847896082863,1.0804906599999995
1559,0.2,1,-5,340.0,51.0,3276,job__16_264872__340_000000__51_0,14559119,-5.9886848,231.53092701901983,-5.7589848,16.26487207288452,1.0900918400000004
1560,0.2,1,-5,340.0,51.0,3276,job__16_421265__340_000000__51_0,14559123,-5.97952603,233.75685822195084,-5.74982603,16.421264900949566,1.0993334400000006
1561,0.2,1,-5,340.0,51.0,3276,job__16_577658__340_000000__51_0,14559127,-5.9686216,235.98578977919504,-5.738921599999999,16.57765808372008,0.0124168200000003
1562,0.2,1,-5,340.0,51.0,3276,job__16_734051__340_000000__51_0,14559129,-5.95611901,238.22429533135823,-5.72641901,16.73405095057004,0.01207372
1563,0.2,1,-5,340.0,51.0,3276,job__16_890444__340_000000__51_0,14559133,-5.94204468,240.45666448047885,-5.71234468,16.89044395449491,0.0117213199999994
1564,0.2,1,-5,340.0,51.0,3276,job__17_046837__340_000000__51_0,14559136,-5.92645567,242.6730066113335,-5.69675567,17.046836941467845,1.1328476399999996
1565,0.2,1,-5,340.0,51.0,3276,job__17_203230__340_000000__51_0,14559139,-5.90955179,244.8947915959925,-5.67985179,17.203229874204276,0.01100484
1566,0.2,1,-5,340.0,53.0,3654,job__14_075370__340_000000__53_0,14559142,-5.84922072,200.36505974730807,-5.61952072,14.075369968222544,2.00699999997056e-05
1567,0.2,1,-5,340.0,53.0,3654,job__14_231763__340_000000__53_0,14559145,-5.88149213,202.6043445260181,-5.65179213,14.231763074011695,0.0654520000000005
1568,0.2,1,-5,340.0,53.0,3654,job__14_388156__340_000000__53_0,14559148,-5.90939466,204.83614661767768,-5.67969466,14.388155910879137,0.0645093999999995
1569,0.2,1,-5,340.0,53.0,3654,job__14_544549__340_000000__53_0,14559151,-5.93309192,207.04404978606505,-5.70339192,14.544549108870084,0.9632908900000006
1570,0.2,1,-5,340.0,53.0,3654,job__14_700942__340_000000__53_0,14559156,-5.95306176,209.26677055555928,-5.72336176,14.700942105541351,0.0624713200000002
1571,0.2,1,-5,340.0,53.0,3654,job__14_857335__340_000000__53_0,14559159,-5.96962728,211.51634570820207,-5.73992728,14.857334906763892,0.98992212
1572,0.2,1,-5,340.0,53.0,3654,job__15_013728__340_000000__53_0,14559163,-5.98262421,213.72972991126903,-5.75292421,15.013728084698805,0.0602923400000001
1573,0.2,1,-5,340.0,53.0,3654,job__15_170121__340_000000__53_0,14559167,-5.99250974,215.94987137032584,-5.76280974,15.170120922697125,1.01490099
1574,0.2,1,-5,340.0,53.0,3654,job__15_326514__340_000000__53_0,14559171,-5.99947183,218.17518488416613,-5.76977183,15.32651391499211,0.0579397000000003
1575,0.2,1,-5,340.0,53.0,3654,job__15_482907__340_000000__53_0,14559175,-6.00368359,220.40408525158352,-5.773983589999999,15.482906910314732,1.0382877500000005
1576,0.2,1,-5,340.0,53.0,3654,job__15_639300__340_000000__53_0,14559179,-6.00534105,222.6415161509165,-5.77564105,15.63930001600553,1.04939726
1577,0.2,1,-5,340.0,53.0,3654,job__15_795693__340_000000__53_0,14559183,-6.00452725,224.87291522532024,-5.77482725,15.795693112525244,1.0601213000000005
1578,0.2,1,-5,340.0,53.0,3654,job__15_952086__340_000000__53_0,14559186,-6.00135468,227.09132371017685,-5.77165468,15.952086067748468,1.0704644299999997
1579,0.2,1,-5,340.0,53.0,3654,job__16_108479__340_000000__53_0,14559191,-5.99607623,229.3169999395474,-5.76637623,16.10847896082863,0.0134005000000003
1580,0.2,1,-5,340.0,53.0,3654,job__16_264872__340_000000__53_0,14559196,-5.98884439,231.55214707443056,-5.75914439,16.26487207288452,0.05035567
1581,0.2,1,-5,340.0,53.0,3654,job__16_421265__340_000000__53_0,14559200,-5.97963578,233.7693868092452,-5.74993578,16.421264900949566,0.0127546400000007
1582,0.2,1,-5,340.0,53.0,3654,job__16_577658__340_000000__53_0,14559204,-5.96861737,235.9784184259489,-5.738917369999999,16.57765808372008,0.0124178200000004
1583,0.2,1,-5,340.0,53.0,3654,job__16_734051__340_000000__53_0,14559208,-5.95622917,238.238216782982,-5.72652917,16.73405095057004,1.1167166699999995
1584,0.2,1,-5,340.0,53.0,3654,job__16_890444__340_000000__53_0,14559212,-5.94206396,240.4531324516212,-5.712363959999999,16.89044395449491,1.1249234400000008
1585,0.2,1,-5,340.0,53.0,3654,job__17_046837__340_000000__53_0,14559215,-5.92648221,242.6720648589104,-5.696782209999999,17.046836941467845,1.1327969800000002
1586,0.2,1,-5,340.0,53.0,3654,job__17_203230__340_000000__53_0,14559218,-5.90960569,244.8989098383229,-5.67990569,17.203229874204276,0.0110054000000001
1587,0.2,1,-5,340.0,55.0,4060,job__14_075370__340_000000__55_0,14559221,-5.84920487,200.36119008264464,-5.61950487,14.075369968222544,0.9201501699999994
1588,0.2,1,-5,340.0,55.0,4060,job__14_231763__340_000000__55_0,14559224,-5.88139548,202.5882434259955,-5.65169548,14.231763074011695,0.9349450900000004
1589,0.2,1,-5,340.0,55.0,4060,job__14_388156__340_000000__55_0,14559226,-5.90930371,204.81973253193087,-5.679603709999999,14.388155910879137,0.9493118800000008
1590,0.2,1,-5,340.0,55.0,4060,job__14_544549__340_000000__55_0,14559229,-5.93323338,207.06613974455297,-5.70353338,14.544549108870084,0.0158517900000001
1591,0.2,1,-5,340.0,55.0,4060,job__14_700942__340_000000__55_0,14559233,-5.95316855,209.282626596544,-5.72346855,14.700942105541351,0.0156828400000001
1592,0.2,1,-5,340.0,55.0,4060,job__14_857335__340_000000__55_0,14559237,-5.96960509,211.51206010518408,-5.73990509,14.857334906763892,0.9898873899999998
1593,0.2,1,-5,340.0,55.0,4060,job__15_013728__340_000000__55_0,14559241,-5.98260394,213.7263350864012,-5.75290394,15.013728084698805,1.0025804900000006
1594,0.2,1,-5,340.0,55.0,4060,job__15_170121__340_000000__55_0,14559245,-5.99256849,215.9594470323065,-5.76286849,15.170120922697125,0.0591207000000002
1595,0.2,1,-5,340.0,55.0,4060,job__15_326514__340_000000__55_0,14559249,-5.99950461,218.1805138993238,-5.76980461,15.32651391499211,1.02676066
1596,0.2,1,-5,340.0,55.0,4060,job__15_482907__340_000000__55_0,14559253,-6.00368332,220.40387678437264,-5.77398332,15.482906910314732,1.3059999999676108e-05
1597,0.2,1,-5,340.0,55.0,4060,job__15_639300__340_000000__55_0,14559256,-6.0052133,222.61888504883547,-5.7755133,15.63930001600553,1.0493657599999997
1598,0.2,1,-5,340.0,55.0,4060,job__15_795693__340_000000__55_0,14559260,-6.00449557,224.8681172051089,-5.774795569999999,15.795693112525244,0.0140063500000007
1599,0.2,1,-5,340.0,55.0,4060,job__15_952086__340_000000__55_0,14559264,-6.00130935,227.08372652141247,-5.771609349999999,15.952086067748468,0.0529294800000004
1600,0.2,1,-5,340.0,55.0,4060,job__16_108479__340_000000__55_0,14559268,-5.99601437,229.30591134485348,-5.76631437,16.10847896082863,1.0804101599999996
1601,0.2,1,-5,340.0,55.0,4060,job__16_264872__340_000000__55_0,14559272,-5.98874252,231.5348399699474,-5.75904252,16.26487207288452,1.09001562
1602,0.2,1,-5,340.0,55.0,4060,job__16_421265__340_000000__55_0,14559276,-5.97963801,233.77161833208115,-5.74993801,16.421264900949566,0.0127486399999998
1603,0.2,1,-5,340.0,55.0,4060,job__16_577658__340_000000__55_0,14559279,-5.96872217,235.99932081142,-5.73902217,16.57765808372008,1.1081510399999992
1604,0.2,1,-5,340.0,55.0,4060,job__16_734051__340_000000__55_0,14559283,-5.95614271,238.22354921111943,-5.72644271,16.73405095057004,1.1166956299999995
1605,0.2,1,-5,340.0,55.0,4060,job__16_890444__340_000000__55_0,14559287,-5.94203879,240.45053042824944,-5.71233879,16.89044395449491,1.1249043700000003
1606,0.2,1,-5,340.0,55.0,4060,job__17_046837__340_000000__55_0,14559291,-5.92644124,242.6657190082645,-5.69674124,17.046836941467845,0.0113637200000003
1607,0.2,1,-5,340.0,55.0,4060,job__17_203230__340_000000__55_0,14559295,-5.90950122,244.8803185574756,-5.67980122,17.203229874204276,0.0109989999999999
1608,0.2,1,-5,340.0,57.0,4495,job__14_075370__340_000000__57_0,14559299,-5.84935716,200.38684507513784,-5.61965716,14.075369968222544,0.92015419
1609,0.2,1,-5,340.0,57.0,4495,job__14_231763__340_000000__57_0,14559303,-5.88143298,202.5956974615671,-5.651732979999999,14.231763074011695,0.9349466800000004
1610,0.2,1,-5,340.0,57.0,4495,job__14_388156__340_000000__57_0,14559307,-5.90922694,204.81015481146696,-5.67952694,14.388155910879137,0.9493113600000004
1611,0.2,1,-5,340.0,57.0,4495,job__14_544549__340_000000__57_0,14559310,-5.93317557,207.0594946893241,-5.70347557,14.544549108870084,0.96325912
1612,0.2,1,-5,340.0,57.0,4495,job__14_700942__340_000000__57_0,14559314,-5.95314746,209.2820840960512,-5.72344746,14.700942105541351,0.9767851399999996
1613,0.2,1,-5,340.0,57.0,4495,job__14_857335__340_000000__57_0,14559318,-5.96955141,211.5050298877388,-5.73985141,14.857334906763892,0.0614473899999996
1614,0.2,1,-5,340.0,57.0,4495,job__15_013728__340_000000__57_0,14559321,-5.98257511,213.7234290712932,-5.75287511,15.013728084698805,0.0603298399999996
1615,0.2,1,-5,340.0,57.0,4495,job__15_170121__340_000000__57_0,14559325,-5.99251716,215.95402094031635,-5.76281716,15.170120922697125,0.0150934399999993
1616,0.2,1,-5,340.0,57.0,4495,job__15_326514__340_000000__57_0,14559329,-5.99951286,218.18594115328327,-5.76981286,15.32651391499211,1.0267718199999996
1617,0.2,1,-5,340.0,57.0,4495,job__15_482907__340_000000__57_0,14559333,-6.00365468,220.40307679015945,-5.77395468,15.482906910314732,0.0145860899999998
1618,0.2,1,-5,340.0,57.0,4495,job__15_639300__340_000000__57_0,14559337,-6.00529907,222.63833406230256,-5.77559907,15.63930001600553,1.2479999999648328e-05
1619,0.2,1,-5,340.0,57.0,4495,job__15_795693__340_000000__57_0,14559340,-6.00439138,224.8527590135696,-5.77469138,15.795693112525244,0.0542703699999993
1620,0.2,1,-5,340.0,57.0,4495,job__15_952086__340_000000__57_0,14559343,-6.00127965,227.0827893062913,-5.77157965,15.952086067748468,1.0704540600000003
1621,0.2,1,-5,340.0,57.0,4495,job__16_108479__340_000000__57_0,14559346,-5.9960278,229.31302479035384,-5.7663278,16.10847896082863,1.08042677
1622,0.2,1,-5,340.0,57.0,4495,job__16_264872__340_000000__57_0,14559349,-5.98870518,231.5319747506655,-5.75900518,16.26487207288452,1.09003037
1623,0.2,1,-5,340.0,57.0,4495,job__16_421265__340_000000__57_0,14559368,-5.97966887,233.78145502259804,-5.74996887,16.421264900949566,1.0992772999999998
1624,0.2,1,-5,340.0,57.0,4495,job__16_577658__340_000000__57_0,14559372,-5.96867458,235.99435723812456,-5.73897458,16.57765808372008,0.0124563399999999
1625,0.2,1,-5,340.0,57.0,4495,job__16_734051__340_000000__57_0,14559376,-5.95602514,238.2058231142645,-5.72632514,16.73405095057004,0.0121120999999995
1626,0.2,1,-5,340.0,57.0,4495,job__16_890444__340_000000__57_0,14559380,-5.94195858,240.4389420766444,-5.712258579999999,16.89044395449491,1.12491639
1627,0.2,1,-5,340.0,57.0,4495,job__17_046837__340_000000__57_0,14559383,-5.9264412,242.66920995933967,-5.6967412,17.046836941467845,0.0
1628,0.2,1,-5,340.0,57.0,4495,job__17_203230__340_000000__57_0,14559388,-5.9095768,244.8983006917108,-5.6798768,17.203229874204276,0.0110477900000001
1629,0.2,1,-5,340.0,59.0,4960,job__14_075370__340_000000__59_0,14559392,-5.84921798,200.3690299397699,-5.61951798,14.075369968222544,2.3780000000250823e-05
1630,0.2,1,-5,340.0,59.0,4960,job__14_231763__340_000000__59_0,14559396,-5.88143983,202.60025124282424,-5.65173983,14.231763074011695,2.447000000049826e-05
1631,0.2,1,-5,340.0,59.0,4960,job__14_388156__340_000000__59_0,14559400,-5.90932405,204.8297391651532,-5.67962405,14.388155910879137,0.9493391199999994
1632,0.2,1,-5,340.0,59.0,4960,job__14_544549__340_000000__59_0,14559404,-5.9331147,207.05275125499685,-5.7034147,14.544549108870084,0.9632800499999998
1633,0.2,1,-5,340.0,59.0,4960,job__14_700942__340_000000__59_0,14559407,-5.95309863,209.2781297016735,-5.72339863,14.700942105541351,2.796999999965521e-05
1634,0.2,1,-5,340.0,59.0,4960,job__14_857335__340_000000__59_0,14559411,-5.96948899,211.49733419677767,-5.73978899,14.857334906763892,0.0155513699999998
1635,0.2,1,-5,340.0,59.0,4960,job__15_013728__340_000000__59_0,14559415,-5.98260389,213.7316814279941,-5.75290389,15.013728084698805,0.06034745
1636,0.2,1,-5,340.0,59.0,4960,job__15_170121__340_000000__59_0,14559419,-5.99253982,215.9601565885509,-5.76283982,15.170120922697125,1.0148924
1637,0.2,1,-5,340.0,59.0,4960,job__15_326514__340_000000__59_0,14559423,-5.99942724,218.17261258453885,-5.76972724,15.32651391499211,1.0267784999999998
1638,0.2,1,-5,340.0,59.0,4960,job__15_482907__340_000000__59_0,14559427,-6.00362466,220.3994517453099,-5.77392466,15.482906910314732,1.0382751700000004
1639,0.2,1,-5,340.0,59.0,4960,job__15_639300__340_000000__59_0,14559432,-6.00521373,222.6241290492212,-5.77551373,15.63930001600553,0.0555208
1640,0.2,1,-5,340.0,59.0,4960,job__15_795693__340_000000__59_0,14559437,-6.00439395,224.8535293287045,-5.77469395,15.795693112525244,1.0601046099999998
1641,0.2,1,-5,340.0,59.0,4960,job__15_952086__340_000000__59_0,14559441,-6.00135352,227.0956767731852,-5.77165352,15.952086067748468,0.0137679899999998
1642,0.2,1,-5,340.0,59.0,4960,job__16_108479__340_000000__59_0,14559445,-5.99600432,229.3077042930387,-5.76630432,16.10847896082863,1.0804164400000005
1643,0.2,1,-5,340.0,59.0,4960,job__16_264872__340_000000__59_0,14559448,-5.98872857,231.53462135856148,-5.75902857,16.26487207288452,0.0503715299999996
1644,0.2,1,-5,340.0,59.0,4960,job__16_421265__340_000000__59_0,14559452,-5.97959944,233.76709887573705,-5.74989944,16.421264900949566,1.0739999999564986e-05
1645,0.2,1,-5,340.0,59.0,4960,job__16_577658__340_000000__59_0,14559457,-5.96869887,235.99668417900563,-5.73899887,16.57765808372008,1.1081480800000003
1646,0.2,1,-5,340.0,59.0,4960,job__16_734051__340_000000__59_0,14559461,-5.95612188,238.2202123878293,-5.72642188,16.73405095057004,1.1166886999999992
1647,0.2,1,-5,340.0,59.0,4960,job__16_890444__340_000000__59_0,14559465,-5.94204673,240.4521056193672,-5.71234673,16.89044395449491,1.1248943099999993
1648,0.2,1,-5,340.0,59.0,4960,job__17_046837__340_000000__59_0,14559468,-5.92638278,242.6545216404793,-5.69668278,17.046836941467845,1.13276179
1649,0.2,1,-5,340.0,59.0,4960,job__17_203230__340_000000__59_0,14559471,-5.90967601,244.9143047731268,-5.67997601,17.203229874204276,0.0110364199999999
1650,0.2,1,-5,340.0,61.0,5456,job__14_075370__340_000000__61_0,14559476,-5.8492836,200.3789348007102,-5.6195836,14.075369968222544,0.9201920600000006
1651,0.2,1,-5,340.0,61.0,5456,job__14_231763__340_000000__61_0,14559479,-5.8813992,202.5932082420996,-5.6516992,14.231763074011695,0.0161972400000003
1652,0.2,1,-5,340.0,61.0,5456,job__14_388156__340_000000__61_0,14559483,-5.90929901,204.82508668126408,-5.67959901,14.388155910879137,0.9493485800000006
1653,0.2,1,-5,340.0,61.0,5456,job__14_544549__340_000000__61_0,14559487,-5.93309325,207.04874416801405,-5.70339325,14.544549108870084,2.493000000036716e-05
1654,0.2,1,-5,340.0,61.0,5456,job__14_700942__340_000000__61_0,14559490,-5.95313,209.28270207638525,-5.72343,14.700942105541351,0.9768177500000004
1655,0.2,1,-5,340.0,61.0,5456,job__14_857335__340_000000__61_0,14559494,-5.96958635,211.5142897423132,-5.73988635,14.857334906763892,0.9899245399999996
1656,0.2,1,-5,340.0,61.0,5456,job__15_013728__340_000000__61_0,14559497,-5.98258613,213.7279287693684,-5.752886129999999,15.013728084698805,1.00261713
1657,0.2,1,-5,340.0,61.0,5456,job__15_170121__340_000000__61_0,14559498,-5.99247861,215.9489164291284,-5.76277861,15.170120922697125,0.0150979299999995
1658,0.2,1,-5,340.0,61.0,5456,job__15_326514__340_000000__61_0,14559501,-5.99947469,218.18004590692613,-5.76977469,15.32651391499211,1.0267952599999992
1659,0.2,1,-5,340.0,61.0,5456,job__15_482907__340_000000__61_0,14559505,-6.00372147,220.41541362492896,-5.77402147,15.482906910314732,0.0567403799999999
1660,0.2,1,-5,340.0,61.0,5456,job__15_639300__340_000000__61_0,14559510,-6.00525032,222.62926412342884,-5.77555032,15.63930001600553,0.0554991999999998
1661,0.2,1,-5,340.0,61.0,5456,job__15_795693__340_000000__61_0,14559514,-6.00448733,224.86985694837887,-5.77478733,15.795693112525244,1.0601232200000004
1662,0.2,1,-5,340.0,61.0,5456,job__15_952086__340_000000__61_0,14559518,-6.00135654,227.09586705495173,-5.77165654,15.952086067748468,1.07046652
1663,0.2,1,-5,340.0,61.0,5456,job__16_108479__340_000000__61_0,14559522,-5.99601779,229.3101140624105,-5.76631779,16.10847896082863,1.08043466
1664,0.2,1,-5,340.0,61.0,5456,job__16_264872__340_000000__61_0,14559526,-5.98872738,231.5344500200457,-5.75902738,16.26487207288452,0.0503515299999994
1665,0.2,1,-5,340.0,61.0,5456,job__16_421265__340_000000__61_0,14559530,-5.97958496,233.764266612624,-5.74988496,16.421264900949566,0.01279187
1666,0.2,1,-5,340.0,61.0,5456,job__16_577658__340_000000__61_0,14559534,-5.9687183,236.00066525391992,-5.7390183,16.57765808372008,0.0124436199999999
1667,0.2,1,-5,340.0,61.0,5456,job__16_734051__340_000000__61_0,14559538,-5.95615161,238.226640115252,-5.72645161,16.73405095057004,1.1167103100000002
1668,0.2,1,-5,340.0,61.0,5456,job__16_890444__340_000000__61_0,14559541,-5.9420488,240.4533110700896,-5.7123488,16.89044395449491,0.0117521199999997
1669,0.2,1,-5,340.0,61.0,5456,job__17_046837__340_000000__61_0,14559545,-5.92644434,242.66716156858945,-5.69674434,17.046836941467845,0.0113969699999998
1670,0.2,1,-5,340.0,61.0,5456,job__17_203230__340_000000__61_0,14559549,-5.90962471,244.90505813261905,-5.67992471,17.203229874204276,0.01103289
1671,0.2,1,-5,340.0,63.0,5984,job__14_075370__340_000000__63_0,14559554,-5.84928364,200.37557339220223,-5.61958364,14.075369968222544,0.92019566
1672,0.2,1,-5,340.0,63.0,5984,job__14_231763__340_000000__63_0,14559558,-5.88145208,202.5983795046532,-5.65175208,14.231763074011695,2.1990000000471355e-05
1673,0.2,1,-5,340.0,63.0,5984,job__14_388156__340_000000__63_0,14559562,-5.9093221,204.8249529088532,-5.6796221,14.388155910879137,0.9493553200000004
1674,0.2,1,-5,340.0,63.0,5984,job__14_544549__340_000000__63_0,14559566,-5.93317648,207.05895691609976,-5.70347648,14.544549108870084,0.96329799
1675,0.2,1,-5,340.0,63.0,5984,job__14_700942__340_000000__63_0,14559571,-5.95313879,209.28027530824204,-5.723438789999999,14.700942105541351,0.9768222300000008
1676,0.2,1,-5,340.0,63.0,5984,job__14_857335__340_000000__63_0,14559575,-5.96964931,211.52119801477323,-5.73994931,14.857334906763892,0.9899311199999996
1677,0.2,1,-5,340.0,63.0,5984,job__15_013728__340_000000__63_0,14559578,-5.98263111,213.73272624746548,-5.75293111,15.013728084698805,0.06029849
1678,0.2,1,-5,340.0,63.0,5984,job__15_170121__340_000000__63_0,14559582,-5.99256649,215.9614512471656,-5.76286649,15.170120922697125,1.01491138
1679,0.2,1,-5,340.0,63.0,5984,job__15_326514__340_000000__63_0,14559586,-5.99946186,218.17516306934297,-5.76976186,15.32651391499211,0.0148533899999998
1680,0.2,1,-5,340.0,63.0,5984,job__15_482907__340_000000__63_0,14559591,-6.00368136,220.4057437201806,-5.77398136,15.482906910314732,0.0567378500000002
1681,0.2,1,-5,340.0,63.0,5984,job__15_639300__340_000000__63_0,14559595,-6.00536879,222.64851407935308,-5.77566879,15.63930001600553,1.04940533
1682,0.2,1,-5,340.0,63.0,5984,job__15_795693__340_000000__63_0,14559598,-6.00444309,224.8596023947498,-5.774743089999999,15.795693112525244,1.0601257900000007
1683,0.2,1,-5,340.0,63.0,5984,job__15_952086__340_000000__63_0,14559602,-6.00138516,227.09882142157275,-5.77168516,15.952086067748468,0.0529533500000001
1684,0.2,1,-5,340.0,63.0,5984,job__16_108479__340_000000__63_0,14559606,-5.9960407,229.3120533339732,-5.7663407,16.10847896082863,0.0134426999999996
1685,0.2,1,-5,340.0,63.0,5984,job__16_264872__340_000000__63_0,14559611,-5.98882852,231.5515283126772,-5.75912852,16.26487207288452,0.0503684699999995
1686,0.2,1,-5,340.0,63.0,5984,job__16_421265__340_000000__63_0,14559615,-5.97958147,233.7620007438601,-5.74988147,16.421264900949566,1.0992839599999993
1687,0.2,1,-5,340.0,63.0,5984,job__16_577658__340_000000__63_0,14559618,-5.96869183,235.9947649841829,-5.73899183,16.57765808372008,0.0124470399999996
