,sigma,Pb_d,ismear,encut,n_kpts,n_equ_kpts,job_name,job_id,energy_tot,avg. plane waves,energy_tot_wo_kin_corr,volume,el_conv
640,0.2,1,-5,800.0,11.0,56,job__32_000900__800_000000__11_0,14554495,-3.56423824,1644.4169797145005,-3.56363824,32.000899882353664,0.0017695400000001804
641,0.2,1,-5,800.0,11.0,56,job__32_320909__800_000000__11_0,14554499,-3.56375483,1660.3313298271976,-3.56315483,32.32090894216323,0.0016711999999996507
642,0.2,1,-5,800.0,11.0,56,job__32_640918__800_000000__11_0,14554502,-3.56253174,1676.4154770848986,-3.56193174,32.640917926556206,0.0015815599999999819
643,0.2,1,-5,800.0,11.0,56,job__32_960927__800_000000__11_0,14554507,-3.56061279,1693.6356123215628,-3.56001279,32.96092694820336,4.4219999999928206e-05
644,0.2,1,-5,800.0,11.0,56,job__33_280936__800_000000__11_0,14554510,-3.55803538,1710.0443275732532,-3.5574353800000003,33.28093585488319,0.001408599999999982
645,0.2,1,-5,800.0,11.0,56,job__33_600945__800_000000__11_0,14554512,-3.55483597,1726.6934635612322,-3.55423597,33.60094497602181,6.431999999989557e-05
646,0.2,1,-5,800.0,11.0,56,job__33_920954__800_000000__11_0,14554515,-3.55105023,1742.5386927122465,-3.55045023,33.92095391909316,0.0012467900000001642
647,0.2,1,-5,800.0,11.0,56,job__34_240963__800_000000__11_0,14554519,-3.54671193,1760.0473328324567,-3.54611193,34.24096311123453,0.0011704300000001666
648,0.2,1,-5,800.0,11.0,56,job__34_560972__800_000000__11_0,14554524,-3.54184641,1776.221637866266,-3.54124641,34.56097219244739,9.124999999965411e-05
649,0.2,1,-5,800.0,11.0,56,job__34_880981__800_000000__11_0,14554527,-3.53648655,1791.7468069120962,-3.53588655,34.88098117400507,0.0010215900000001277
650,0.2,1,-5,800.0,11.0,56,job__35_200990__800_000000__11_0,14554532,-3.5306608,1808.55822689707,-3.5300608,35.20099001770926,0.0009505399999998332
651,0.2,1,-5,820.0,11.0,56,job__28_800810__820_000000__11_0,14554536,-3.51653741,1535.1803155522164,-3.51603741,28.800810132360436,0.00297024999999973
652,0.2,1,-5,820.0,11.0,56,job__29_120819__820_000000__11_0,14554542,-3.52653681,1553.4643125469572,-3.52603681,29.120818939160543,0.00010599999999971743
653,0.2,1,-5,820.0,11.0,56,job__29_440828__820_000000__11_0,14554546,-3.53520368,1569.259954921112,-3.53470368,29.440828149658053,3.699999999717818e-07
654,0.2,1,-5,820.0,11.0,56,job__29_760837__820_000000__11_0,14554551,-3.5426187,1587.5304282494365,-3.5421186999999996,29.76083694084091,0.002528720000000373
655,0.2,1,-5,820.0,11.0,56,job__30_080846__820_000000__11_0,14554555,-3.54885083,1604.1435011269723,-3.54835083,30.080846067068347,0.0023973499999998538
656,0.2,1,-5,820.0,11.0,56,job__30_400855__820_000000__11_0,14554560,-3.55391332,1620.5702479338843,-3.5534133199999998,30.40085492318715,0.0023113999999999635
657,0.2,1,-5,820.0,11.0,56,job__30_720864__820_000000__11_0,14554566,-3.55785019,1638.4124718256949,-3.5573501899999997,30.720864044920372,0.0021926100000002613
658,0.2,1,-5,820.0,11.0,56,job__31_040873__820_000000__11_0,14554571,-3.56079674,1654.717505634861,-3.5602967399999996,31.04087286482069,0.002080980000000121
659,0.2,1,-5,820.0,11.0,56,job__31_360882__820_000000__11_0,14554575,-3.56280783,1671.9436513899325,-3.56230783,31.360881886549734,0.0019732599999997547
660,0.2,1,-5,820.0,11.0,56,job__31_680891__820_000000__11_0,14554578,-3.56393837,1688.1540195341847,-3.5634383699999996,31.68089116735626,0.0018670200000001635
661,0.2,1,-5,820.0,11.0,56,job__32_000900__820_000000__11_0,14554583,-3.56423869,1706.1134485349362,-3.5637386899999997,32.000899882353664,0.0017673600000001066
662,0.2,1,-5,820.0,11.0,56,job__32_320909__820_000000__11_0,14554587,-3.56375456,1723.0631104432757,-3.56325456,32.32090894216323,0.0016743899999998035
663,0.2,1,-5,820.0,11.0,56,job__32_640918__820_000000__11_0,14554590,-3.56253143,1739.9962434259955,-3.5620314299999998,32.640917926556206,0.001581359999999865
664,0.2,1,-5,820.0,11.0,56,job__32_960927__820_000000__11_0,14554593,-3.56061186,1757.0180315552216,-3.5601118599999997,32.96092694820336,0.00149335000000006
665,0.2,1,-5,820.0,11.0,56,job__33_280936__820_000000__11_0,14554596,-3.55803447,1774.8873027798647,-3.55753447,33.28093585488319,0.0014104700000001635
666,0.2,1,-5,820.0,11.0,56,job__33_600945__820_000000__11_0,14554598,-3.55483439,1791.5484598046583,-3.5543343899999997,33.60094497602181,6.396999999980224e-05
667,0.2,1,-5,820.0,11.0,56,job__33_920954__820_000000__11_0,14554602,-3.55105067,1808.55822689707,-3.55055067,33.92095391909316,0.0012468900000000005
668,0.2,1,-5,820.0,11.0,56,job__34_240963__820_000000__11_0,14554607,-3.54671033,1825.2238918106686,-3.5462103299999996,34.24096311123453,0.0011707600000003815
669,0.2,1,-5,820.0,11.0,56,job__34_560972__820_000000__11_0,14554610,-3.54184493,1843.0570999248685,-3.5413449299999997,34.56097219244739,9.09600000000843e-05
670,0.2,1,-5,820.0,11.0,56,job__34_880981__820_000000__11_0,14554612,-3.53648576,1860.105935386927,-3.53598576,34.88098117400507,0.0010273100000000035
671,0.2,1,-5,820.0,11.0,56,job__35_200990__820_000000__11_0,14554614,-3.53066039,1876.9894815927873,-3.53016039,35.20099001770926,0.0009546600000001071
672,0.2,1,-5,840.0,11.0,56,job__28_800810__840_000000__11_0,14554616,-3.51648962,1592.1164537941397,-3.5160896200000002,28.800810132360436,0.0029678299999997826
673,0.2,1,-5,840.0,11.0,56,job__29_120819__840_000000__11_0,14554618,-3.52648949,1610.436513899324,-3.52608949,29.120818939160543,0.0028174600000001604
674,0.2,1,-5,840.0,11.0,56,job__29_440828__840_000000__11_0,14554619,-3.53515718,1626.90833959429,-3.53475718,29.440828149658053,9.094999999970099e-05
675,0.2,1,-5,840.0,11.0,56,job__29_760837__840_000000__11_0,14554624,-3.54257313,1644.9939894815927,-3.54217313,29.76083694084091,0.00253154000000011
676,0.2,1,-5,840.0,11.0,56,job__30_080846__840_000000__11_0,14554630,-3.5488046,1662.6754320060106,-3.5484046,30.080846067068347,0.0024022200000000105
677,0.2,1,-5,840.0,11.0,56,job__30_400855__840_000000__11_0,14554637,-3.55386716,1680.1660405709993,-3.55346716,30.40085492318715,0.0023131700000003086
678,0.2,1,-5,840.0,11.0,56,job__30_720864__840_000000__11_0,14554640,-3.55780397,1698.251690458302,-3.55740397,30.720864044920372,0.002191550000000042
679,0.2,1,-5,840.0,11.0,56,job__31_040873__840_000000__11_0,14554645,-3.56075059,1715.8144252441773,-3.56035059,31.04087286482069,0.002080900000000163
680,0.2,1,-5,840.0,11.0,56,job__31_360882__840_000000__11_0,14554650,-3.56276164,1733.847483095417,-3.56236164,31.360881886549734,0.001970489999999714
681,0.2,1,-5,840.0,11.0,56,job__31_680891__840_000000__11_0,14554655,-3.56389218,1751.3921863260707,-3.56349218,31.68089116735626,0.0018677200000003502
682,0.2,1,-5,840.0,11.0,56,job__32_000900__840_000000__11_0,14554662,-3.56419228,1768.648384673178,-3.56379228,32.000899882353664,0.0017684799999999612
683,0.2,1,-5,840.0,11.0,56,job__32_320909__840_000000__11_0,14554666,-3.56370802,1786.1570247933885,-3.56330802,32.32090894216323,0.0016714000000002116
684,0.2,1,-5,840.0,11.0,56,job__32_640918__840_000000__11_0,14554670,-3.56248497,1805.2584522915101,-3.56208497,32.640917926556206,0.0015791900000001746
685,0.2,1,-5,840.0,11.0,56,job__32_960927__840_000000__11_0,14554675,-3.5605652,1822.26671675432,-3.5601652,32.96092694820336,0.0014933199999997981
686,0.2,1,-5,840.0,11.0,56,job__33_280936__840_000000__11_0,14554680,-3.55798761,1839.6311044327574,-3.55758761,33.28093585488319,0.0014094899999999022
687,0.2,1,-5,840.0,11.0,56,job__33_600945__840_000000__11_0,14554686,-3.55478739,1857.022539444027,-3.55438739,33.60094497602181,0.001329399999999925
688,0.2,1,-5,840.0,11.0,56,job__33_920954__840_000000__11_0,14554691,-3.55100365,1875.2764838467317,-3.5506036500000002,33.92095391909316,7.255999999999929e-05
689,0.2,1,-5,840.0,11.0,56,job__34_240963__840_000000__11_0,14554695,-3.54666323,1892.3163035311795,-3.54626323,34.24096311123453,0.0011680599999999153
690,0.2,1,-5,840.0,11.0,56,job__34_560972__840_000000__11_0,14554699,-3.5417977,1910.3163035311795,-3.5413977,34.56097219244739,0.001097899999999985
691,0.2,1,-5,840.0,11.0,56,job__34_880981__840_000000__11_0,14554704,-3.53643844,1927.879038317055,-3.53603844,34.88098117400507,0.0010238400000002201
692,0.2,1,-5,840.0,11.0,56,job__35_200990__840_000000__11_0,14554710,-3.53061304,1945.772351615327,-3.53021304,35.20099001770926,0.0009546099999999669
693,0.2,1,-5,860.0,11.0,56,job__28_800810__860_000000__11_0,14554715,-3.51646898,1650.6739293764088,-3.51606898,28.800810132360436,0.002970279999999992
694,0.2,1,-5,860.0,11.0,56,job__29_120819__860_000000__11_0,14554718,-3.52646872,1668.4815927873778,-3.52606872,29.120818939160543,0.00010670999999984332
695,0.2,1,-5,860.0,11.0,56,job__29_440828__860_000000__11_0,14554722,-3.53513655,1686.2246431254696,-3.53473655,29.440828149658053,0.0026720400000002087
696,0.2,1,-5,860.0,11.0,56,job__29_760837__860_000000__11_0,14554726,-3.54255254,1705.1577761081894,-3.54215254,29.76083694084091,0.0025317700000000443
697,0.2,1,-5,860.0,11.0,56,job__30_080846__860_000000__11_0,14554731,-3.54878391,1722.9188580015027,-3.54838391,30.080846067068347,0.002400310000000072
698,0.2,1,-5,860.0,11.0,56,job__30_400855__860_000000__11_0,14554734,-3.55384654,1741.564988730278,-3.55344654,30.40085492318715,4.6919999999950335e-05
699,0.2,1,-5,860.0,11.0,56,job__30_720864__860_000000__11_0,14554737,-3.55778331,1760.0473328324567,-3.55738331,30.720864044920372,0.0021924100000001445
700,0.2,1,-5,860.0,11.0,56,job__31_040873__860_000000__11_0,14554741,-3.56072973,1777.5740045078887,-3.56032973,31.04087286482069,0.002080170000000159
701,0.2,1,-5,860.0,11.0,56,job__31_360882__860_000000__11_0,14554746,-3.56274077,1796.296769346356,-3.56234077,31.360881886549734,0.0019727099999999886
702,0.2,1,-5,860.0,11.0,56,job__31_680891__860_000000__11_0,14554751,-3.56387119,1814.1705484598046,-3.56347119,31.68089116735626,1.409999999868461e-06
703,0.2,1,-5,860.0,11.0,56,job__32_000900__860_000000__11_0,14554754,-3.56417123,1832.472577009767,-3.56377123,32.000899882353664,0.0017705900000000163
704,0.2,1,-5,860.0,11.0,56,job__32_320909__860_000000__11_0,14554759,-3.56368688,1850.549211119459,-3.56328688,32.32090894216323,0.0016739999999999533
705,0.2,1,-5,860.0,11.0,56,job__32_640918__860_000000__11_0,14554779,-3.56246365,1869.4162283996995,-3.5620636500000002,32.640917926556206,0.001583169999999967
706,0.2,1,-5,860.0,11.0,56,job__32_960927__860_000000__11_0,14554784,-3.56054378,1887.1953418482344,-3.56014378,32.96092694820336,0.0014966999999996844
707,0.2,1,-5,860.0,11.0,56,job__33_280936__860_000000__11_0,14554789,-3.55796627,1906.6018031555222,-3.55756627,33.28093585488319,0.0014087499999999586
708,0.2,1,-5,860.0,11.0,56,job__33_600945__860_000000__11_0,14554794,-3.55476586,1923.984222389181,-3.55436586,33.60094497602181,0.0013263500000002537
709,0.2,1,-5,860.0,11.0,56,job__33_920954__860_000000__11_0,14554798,-3.55098205,1942.9053343350863,-3.55058205,33.92095391909316,0.0012483200000001915
710,0.2,1,-5,860.0,11.0,56,job__34_240963__860_000000__11_0,14554800,-3.54664151,1960.6123215627347,-3.54624151,34.24096311123453,8.215000000033612e-05
711,0.2,1,-5,860.0,11.0,56,job__34_560972__860_000000__11_0,14554805,-3.54177583,1978.6934635612322,-3.5413758300000002,34.56097219244739,9.126000000003742e-05
712,0.2,1,-5,860.0,11.0,56,job__34_880981__860_000000__11_0,14554811,-3.5364165,1996.977460555973,-3.5360165,34.88098117400507,0.00010003000000002871
713,0.2,1,-5,860.0,11.0,56,job__35_200990__860_000000__11_0,14554815,-3.53059108,2015.772351615327,-3.5301910800000003,35.20099001770926,0.0009588599999998948
714,0.2,1,-5,880.0,11.0,56,job__28_800810__880_000000__11_0,14554818,-3.5164646,1707.5559729526672,-3.5160646,28.800810132360436,0.0029698400000000014
715,0.2,1,-5,880.0,11.0,56,job__29_120819__880_000000__11_0,14554823,-3.52646447,1726.6934635612322,-3.52606447,29.120818939160543,0.0028145699999999607
716,0.2,1,-5,880.0,11.0,56,job__29_440828__880_000000__11_0,14554828,-3.53513236,1745.153268219384,-3.53473236,29.440828149658053,0.0026721200000001666
717,0.2,1,-5,880.0,11.0,56,job__29_760837__880_000000__11_0,14554833,-3.5425483,1764.3568745304283,-3.5421483,29.76083694084091,0.0025306399999998064
718,0.2,1,-5,880.0,11.0,56,job__30_080846__880_000000__11_0,14554838,-3.54877969,1783.037565740045,-3.54837969,30.080846067068347,0.0024016200000001042
719,0.2,1,-5,880.0,11.0,56,job__30_400855__880_000000__11_0,14554842,-3.55384213,1801.3275732531931,-3.55344213,30.40085492318715,0.0023097600000001606
720,0.2,1,-5,880.0,11.0,56,job__30_720864__880_000000__11_0,14554846,-3.557779,1821.3110443275732,-3.557379,30.720864044920372,0.0021929699999998498
721,0.2,1,-5,880.0,11.0,56,job__31_040873__880_000000__11_0,14554851,-3.56072542,1839.6311044327574,-3.56032542,31.04087286482069,0.002079130000000262
722,0.2,1,-5,880.0,11.0,56,job__31_360882__880_000000__11_0,14554876,-3.56273645,1859.4748309541699,-3.56233645,31.360881886549734,0.001971090000000064
723,0.2,1,-5,880.0,11.0,56,job__31_680891__880_000000__11_0,14554881,-3.56386684,1878.1435011269723,-3.5634668400000002,31.68089116735626,0.0018696399999997837
724,0.2,1,-5,880.0,11.0,56,job__32_000900__880_000000__11_0,14554885,-3.56416676,1896.9549211119459,-3.56376676,32.000899882353664,0.0017724800000000762
725,0.2,1,-5,880.0,11.0,56,job__32_320909__880_000000__11_0,14554887,-3.56368233,1915.9601803155522,-3.56328233,32.32090894216323,2.2799999999101317e-06
726,0.2,1,-5,880.0,11.0,56,job__32_640918__880_000000__11_0,14554889,-3.56245903,1935.6506386175809,-3.56205903,32.640917926556206,0.0015806899999999402
727,0.2,1,-5,880.0,11.0,56,job__32_960927__880_000000__11_0,14554891,-3.56053892,1953.2734785875282,-3.56013892,32.96092694820336,0.0014943000000000595
728,0.2,1,-5,880.0,11.0,56,job__33_280936__880_000000__11_0,14554893,-3.55796124,1972.594290007513,-3.55756124,33.28093585488319,5.4290000000012384e-05
729,0.2,1,-5,880.0,11.0,56,job__33_600945__880_000000__11_0,14554895,-3.55476084,1991.6581517655898,-3.55436084,33.60094497602181,0.0013281899999997293
730,0.2,1,-5,880.0,11.0,56,job__33_920954__880_000000__11_0,14554898,-3.55097692,2011.0961682945153,-3.55057692,33.92095391909316,0.001246150000000057
731,0.2,1,-5,880.0,11.0,56,job__34_240963__880_000000__11_0,14554903,-3.54663625,2029.0796393688956,-3.54623625,34.24096311123453,0.0011695399999998024
732,0.2,1,-5,880.0,11.0,56,job__34_560972__880_000000__11_0,14554909,-3.54177065,2049.1487603305786,-3.54137065,34.56097219244739,0.0010974099999998543
733,0.2,1,-5,880.0,11.0,56,job__34_880981__880_000000__11_0,14554914,-3.53641114,2067.486851990984,-3.53601114,34.88098117400507,0.0010257200000003408
734,0.2,1,-5,880.0,11.0,56,job__35_200990__880_000000__11_0,14554919,-3.53058557,2086.298271975958,-3.53018557,35.20099001770926,0.0009528400000000659
735,0.2,1,-5,900.0,11.0,56,job__28_800810__900_000000__11_0,14554925,-3.51646962,1765.564988730278,-3.51606962,28.800810132360436,0.0029726999999999393
736,0.2,1,-5,900.0,11.0,56,job__29_120819__900_000000__11_0,14554932,-3.52646951,1785.4177310293012,-3.52606951,29.120818939160543,0.002815339999999722
737,0.2,1,-5,900.0,11.0,56,job__29_440828__900_000000__11_0,14554939,-3.53513759,1805.2584522915101,-3.53473759,29.440828149658053,0.002670539999999999
738,0.2,1,-5,900.0,11.0,56,job__29_760837__900_000000__11_0,14554944,-3.5425534,1824.3583771600302,-3.5421534,29.76083694084091,0.0025347399999997577
739,0.2,1,-5,900.0,11.0,56,job__30_080846__900_000000__11_0,14554966,-3.54878486,1844.2652141247183,-3.54838486,30.080846067068347,0.0024003999999999692
740,0.2,1,-5,900.0,11.0,56,job__30_400855__900_000000__11_0,14554972,-3.5538473,1863.2073628850487,-3.5534473,30.40085492318715,0.0023106799999998984
741,0.2,1,-5,900.0,11.0,56,job__30_720864__900_000000__11_0,14554977,-3.55778415,1884.0398196844478,-3.55738415,30.720864044920372,0.0021931600000000273
742,0.2,1,-5,900.0,11.0,56,job__31_040873__900_000000__11_0,14554983,-3.56073046,1902.923365890308,-3.56033046,31.04087286482069,0.002080010000000243
743,0.2,1,-5,900.0,11.0,56,job__31_360882__900_000000__11_0,14554989,-3.56274124,1922.1990984222389,-3.56234124,31.360881886549734,0.0019740900000000394
744,0.2,1,-5,900.0,11.0,56,job__31_680891__900_000000__11_0,14554993,-3.56387167,1942.5086401202104,-3.56347167,31.68089116735626,0.0018657699999997668
745,0.2,1,-5,900.0,11.0,56,job__32_000900__900_000000__11_0,14554998,-3.56417152,1961.9105935386926,-3.56377152,32.000899882353664,0.0017695400000001804
746,0.2,1,-5,900.0,11.0,56,job__32_320909__900_000000__11_0,14555003,-3.56368698,1981.5785123966941,-3.56328698,32.32090894216323,0.0016742500000002103
747,0.2,1,-5,900.0,11.0,56,job__32_640918__900_000000__11_0,14555009,-3.56246343,2001.2329075882794,-3.5620634300000003,32.640917926556206,0.0015860799999996011
748,0.2,1,-5,900.0,11.0,56,job__32_960927__900_000000__11_0,14555046,-3.56054326,2019.7573253193088,-3.5601432600000003,32.96092694820336,0.0014939999999996623
749,0.2,1,-5,900.0,11.0,56,job__33_280936__900_000000__11_0,14555054,-3.5579656,2040.8542449286251,-3.5575656,33.28093585488319,0.0014072399999998098
750,0.2,1,-5,900.0,11.0,56,job__33_600945__900_000000__11_0,14555062,-3.55476511,2060.6709241172052,-3.55436511,33.60094497602181,6.358999999989123e-05
751,0.2,1,-5,900.0,11.0,56,job__33_920954__900_000000__11_0,14555069,-3.55098099,2080.257700976709,-3.55058099,33.92095391909316,0.0012486600000003456
752,0.2,1,-5,900.0,11.0,56,job__34_240963__900_000000__11_0,14555079,-3.54664031,2099.8189331329827,-3.54624031,34.24096311123453,0.0011711899999999886
753,0.2,1,-5,900.0,11.0,56,job__34_560972__900_000000__11_0,14555088,-3.54177441,2119.27498121713,-3.54137441,34.56097219244739,9.127999999991587e-05
754,0.2,1,-5,900.0,11.0,56,job__34_880981__900_000000__11_0,14555097,-3.5364149,2138.929376408715,-3.5360149,34.88098117400507,9.997999999988849e-05
755,0.2,1,-5,900.0,11.0,56,job__35_200990__900_000000__11_0,14555105,-3.53058919,2157.970698722765,-3.53018919,35.20099001770926,0.0009527499999997247
756,0.2,1,-5,920.0,11.0,56,job__28_800810__920_000000__11_0,14555113,-3.5164772,1824.3583771600302,-3.5160772000000002,28.800810132360436,0.00012109999999987409
757,0.2,1,-5,920.0,11.0,56,job__29_120819__920_000000__11_0,14555122,-3.52647725,1845.671675432006,-3.52607725,29.120818939160543,0.002817110000000067
758,0.2,1,-5,920.0,11.0,56,job__29_440828__920_000000__11_0,14555130,-3.53514531,1865.6957175056348,-3.53474531,29.440828149658053,0.002673560000000297
759,0.2,1,-5,920.0,11.0,56,job__29_760837__920_000000__11_0,14555139,-3.54256118,1885.8970698722765,-3.54216118,29.76083694084091,0.002534450000000188
760,0.2,1,-5,920.0,11.0,56,job__30_080846__920_000000__11_0,14555147,-3.54879268,1906.6018031555222,-3.54839268,30.080846067068347,0.0024034400000001455
761,0.2,1,-5,920.0,11.0,56,job__30_400855__920_000000__11_0,14555154,-3.55385503,1926.328324567994,-3.55345503,30.40085492318715,0.0023128700000003555
762,0.2,1,-5,920.0,11.0,56,job__30_720864__920_000000__11_0,14555163,-3.5577916,1946.6018031555222,-3.5573916,30.720864044920372,0.002195160000000307
763,0.2,1,-5,920.0,11.0,56,job__31_040873__920_000000__11_0,14555172,-3.56073794,1966.670924117205,-3.56033794,31.04087286482069,0.0020807099999999856
764,0.2,1,-5,920.0,11.0,56,job__31_360882__920_000000__11_0,14555180,-3.56274867,1987.0601051840722,-3.56234867,31.360881886549734,0.0019730799999999604
765,0.2,1,-5,920.0,11.0,56,job__31_680891__920_000000__11_0,14555190,-3.5638789,2007.4537941397446,-3.5634789000000002,31.68089116735626,0.0018698099999996387
766,0.2,1,-5,920.0,11.0,56,job__32_000900__920_000000__11_0,14555199,-3.56417867,2027.9075882794891,-3.56377867,32.000899882353664,0.0017712699999998804
767,0.2,1,-5,920.0,11.0,56,job__32_320909__920_000000__11_0,14555207,-3.56369398,2048.1389932381667,-3.56329398,32.32090894216323,0.001675759999999915
768,0.2,1,-5,920.0,11.0,56,job__32_640918__920_000000__11_0,14555213,-3.56247019,2068.0503380916603,-3.56207019,32.640917926556206,0.0015819299999999537
769,0.2,1,-5,920.0,11.0,56,job__32_960927__920_000000__11_0,14555221,-3.56054998,2087.9030803906835,-3.56014998,32.96092694820336,0.0014956600000002318
770,0.2,1,-5,920.0,11.0,56,job__33_280936__920_000000__11_0,14555229,-3.5579719,2108.257700976709,-3.5575719,33.28093585488319,0.0014098900000001358
771,0.2,1,-5,920.0,11.0,56,job__33_600945__920_000000__11_0,14555239,-3.55477145,2130.0939143501128,-3.55437145,33.60094497602181,0.0013260800000001183
772,0.2,1,-5,920.0,11.0,56,job__33_920954__920_000000__11_0,14555249,-3.55098708,2149.2253944402705,-3.55058708,33.92095391909316,0.001248850000000079
773,0.2,1,-5,920.0,11.0,56,job__34_240963__920_000000__11_0,14555266,-3.5466463,2169.9120961682947,-3.5462463,34.24096311123453,0.0011691100000001953
774,0.2,1,-5,920.0,11.0,56,job__34_560972__920_000000__11_0,14555273,-3.54178038,2190.618332081142,-3.54138038,34.56097219244739,0.0010957700000000514
775,0.2,1,-5,920.0,11.0,56,job__34_880981__920_000000__11_0,14555280,-3.53642074,2210.4169797145005,-3.53602074,34.88098117400507,9.979000000015503e-05
776,0.2,1,-5,920.0,11.0,56,job__35_200990__920_000000__11_0,14555288,-3.53059501,2230.5672426746805,-3.53019501,35.20099001770926,0.00010867999999986111
777,0.2,1,-5,940.0,11.0,56,job__28_800810__940_000000__11_0,14555295,-3.51648208,1885.3020285499624,-3.51608208,28.800810132360436,0.002971540000000328
778,0.2,1,-5,940.0,11.0,56,job__29_120819__940_000000__11_0,14555301,-3.52648202,1906.0247933884298,-3.52608202,29.120818939160543,0.002817190000000025
779,0.2,1,-5,940.0,11.0,56,job__29_440828__940_000000__11_0,14555309,-3.53514991,1926.328324567994,-3.53474991,29.440828149658053,0.0026728700000000494
780,0.2,1,-5,940.0,11.0,56,job__29_760837__940_000000__11_0,14555316,-3.54256595,1948.3328324567995,-3.5421659500000002,29.76083694084091,0.002534069999999833
781,0.2,1,-5,940.0,11.0,56,job__30_080846__940_000000__11_0,14555324,-3.54879717,1968.1314800901578,-3.54839717,30.080846067068347,0.0024017100000000013
782,0.2,1,-5,940.0,11.0,56,job__30_400855__940_000000__11_0,14555333,-3.55385953,1989.1697971450037,-3.55345953,30.40085492318715,0.0023128799999998506
783,0.2,1,-5,940.0,11.0,56,job__30_720864__940_000000__11_0,14555341,-3.55779596,2010.0323065364387,-3.55739596,30.720864044920372,0.002197869999999824
784,0.2,1,-5,940.0,11.0,56,job__31_040873__940_000000__11_0,14555348,-3.56074225,2030.8647633358378,-3.56034225,31.04087286482069,0.002080649999999906
785,0.2,1,-5,940.0,11.0,56,job__31_360882__940_000000__11_0,14555355,-3.56275286,2052.5206611570247,-3.56235286,31.360881886549734,0.001971920000000349
786,0.2,1,-5,940.0,11.0,56,job__31_680891__940_000000__11_0,14555362,-3.56388284,2073.4057099924867,-3.5634828400000003,31.68089116735626,0.0018672399999997147
787,0.2,1,-5,940.0,11.0,56,job__32_000900__940_000000__11_0,14555370,-3.56418227,2093.1923365890307,-3.56378227,32.000899882353664,0.0017687300000002182
788,0.2,1,-5,940.0,11.0,56,job__32_320909__940_000000__11_0,14555377,-3.56369743,2115.19984973704,-3.56329743,32.32090894216323,0.001673569999999902
789,0.2,1,-5,940.0,11.0,56,job__32_640918__940_000000__11_0,14555384,-3.56247355,2136.062359128475,-3.56207355,32.640917926556206,0.001583380000000023
790,0.2,1,-5,940.0,11.0,56,job__32_960927__940_000000__11_0,14555390,-3.56055313,2156.6003005259204,-3.56015313,32.96092694820336,0.001494959999999601
791,0.2,1,-5,940.0,11.0,56,job__33_280936__940_000000__11_0,14555398,-3.55797486,2176.968444778362,-3.55757486,33.28093585488319,0.0014094600000000845
792,0.2,1,-5,940.0,11.0,56,job__33_600945__940_000000__11_0,14555408,-3.55477414,2198.6604057099926,-3.55437414,33.60094497602181,0.0013239000000000445
793,0.2,1,-5,940.0,11.0,56,job__33_920954__940_000000__11_0,14555416,-3.55098975,2219.0180315552216,-3.55058975,33.92095391909316,0.0012441199999999597
794,0.2,1,-5,940.0,11.0,56,job__34_240963__940_000000__11_0,14555423,-3.54664895,2241.0255447032305,-3.54624895,34.24096311123453,0.0011689200000000177
795,0.2,1,-5,940.0,11.0,56,job__34_560972__940_000000__11_0,14555430,-3.54178303,2261.9346356123215,-3.54138303,34.56097219244739,0.001093270000000146
796,0.2,1,-5,940.0,11.0,56,job__34_880981__940_000000__11_0,14555436,-3.53642352,2283.3921863260707,-3.53602352,34.88098117400507,0.0010228400000000804
797,0.2,1,-5,940.0,11.0,56,job__35_200990__940_000000__11_0,14555446,-3.53059792,2303.443275732532,-3.53019792,35.20099001770926,0.0009537200000000468
798,0.2,1,-5,960.0,11.0,56,job__28_800810__960_000000__11_0,14555454,-3.51647919,1945.772351615327,-3.51617919,28.800810132360436,0.0029706499999999636
799,0.2,1,-5,960.0,11.0,56,job__29_120819__960_000000__11_0,14555467,-3.52647906,1966.670924117205,-3.52617906,29.120818939160543,0.002815509999999577
800,0.2,1,-5,960.0,11.0,56,job__29_440828__960_000000__11_0,14555476,-3.53514704,1988.3403456048084,-3.53484704,29.440828149658053,9.236000000001354e-05
801,0.2,1,-5,960.0,11.0,56,job__29_760837__960_000000__11_0,14555483,-3.5425628,2010.0323065364387,-3.5422627999999996,29.76083694084091,0.0025346100000001037
802,0.2,1,-5,960.0,11.0,56,job__30_080846__960_000000__11_0,14555491,-3.54879402,2030.8647633358378,-3.5484940199999997,30.080846067068347,0.0023997800000001845
803,0.2,1,-5,960.0,11.0,56,job__30_400855__960_000000__11_0,14555499,-3.55385629,2053.314049586777,-3.55355629,30.40085492318715,0.0023092599999996466
804,0.2,1,-5,960.0,11.0,56,job__30_720864__960_000000__11_0,14555507,-3.55779255,2075.0646130728774,-3.5574925499999996,30.720864044920372,0.0021940200000001298
805,0.2,1,-5,960.0,11.0,56,job__31_040873__960_000000__11_0,14555515,-3.56073853,2096.681442524418,-3.56043853,31.04087286482069,2.3189999999839728e-05
806,0.2,1,-5,960.0,11.0,56,job__31_360882__960_000000__11_0,14555523,-3.56274881,2118.265214124718,-3.56244881,31.360881886549734,0.00197074999999991
807,0.2,1,-5,960.0,11.0,56,job__31_680891__960_000000__11_0,14555529,-3.56387857,2139.704733283246,-3.56357857,31.68089116735626,1.9899999998962414e-06
808,0.2,1,-5,960.0,11.0,56,job__32_000900__960_000000__11_0,14555540,-3.56417782,2160.571750563486,-3.5638778199999996,32.000899882353664,0.001770280000000124
