,sigma,Ca_sv_GW,ismear,encut,n_kpts,n_equ_kpts,job_name,job_id,energy_tot,avg. plane waves,energy_tot_wo_kin_corr,volume,el_conv
148,0.2,1,-5,340.0,11.0,56,job__38_343396__340_000000__11_0,14541832,-6.82852663,546.167543200601,-6.78422663,38.3433960584714,0.5874351500000001
149,0.2,1,-5,340.0,11.0,56,job__38_764752__340_000000__11_0,14541837,-6.83303384,551.9015777610819,-6.78873384,38.76475179313074,8.081000000004224e-05
150,0.2,1,-5,340.0,11.0,56,job__39_186108__340_000000__11_0,14541841,-6.83699316,557.3471074380166,-6.79269316,39.18610790777517,8.350999999962028e-05
151,0.2,1,-5,340.0,11.0,56,job__39_607464__340_000000__11_0,14541844,-6.84043309,563.9646882043576,-6.7961330900000005,39.60746399404696,8.356000000020458e-05
152,0.2,1,-5,340.0,11.0,56,job__40_028820__340_000000__11_0,14541848,-6.84331611,569.5905334335087,-6.79901611,40.02881987966087,8.426000000039124e-05
153,0.2,1,-5,340.0,11.0,56,job__40_450176__340_000000__11_0,14541852,-6.84568077,576.1104432757326,-6.801380770000001,40.45017602158933,0.1530925599999992
154,0.2,1,-5,340.0,11.0,56,job__40_871532__340_000000__11_0,14541856,-6.84748342,581.4477836213373,-6.80318342,40.8715321241908,1.3029999999858433e-05
155,0.2,1,-5,340.0,11.0,56,job__41_292888__340_000000__11_0,14541859,-6.84864644,587.7137490608565,-6.80434644,41.29288795993463,7.089999999543295e-06
156,0.2,1,-5,340.0,11.0,56,job__41_714244__340_000000__11_0,14541863,-6.84925389,593.5920360631104,-6.80495389,41.71424377296478,7.436000000016207e-05
157,0.2,1,-5,340.0,11.0,56,job__42_135600__340_000000__11_0,14541867,-6.84939055,599.9211119459053,-6.80509055,42.135599785982734,6.739999999894053e-06
158,0.2,1,-5,340.0,11.0,56,job__42_556956__340_000000__11_0,14541870,-6.84906132,605.7453042824943,-6.80476132,42.55695614977552,7.20599999999294e-05
159,0.2,1,-5,340.0,11.0,56,job__42_978312__340_000000__11_0,14541874,-6.84829524,611.6476333583771,-6.80399524,42.97831196556285,7.077999999971496e-05
160,0.2,1,-5,340.0,11.0,56,job__43_399668__340_000000__11_0,14541878,-6.84712428,617.6205860255448,-6.80282428,43.39966800570243,0.0002663199999997
161,0.2,1,-5,340.0,11.0,56,job__43_821024__340_000000__11_0,14541881,-6.84556198,623.8595041322315,-6.8012619800000005,43.82102390594044,6.992000000050069e-05
162,0.2,1,-5,340.0,11.0,56,job__44_242380__340_000000__11_0,14541885,-6.84361679,630.152516904583,-6.79931679,44.24237997731648,6.938999999928086e-05
163,0.2,1,-5,340.0,11.0,56,job__44_663736__340_000000__11_0,14541889,-6.84130838,636.3193087903832,-6.79700838,44.66373623576788,6.794000000009959e-05
164,0.2,1,-5,340.0,11.0,56,job__45_085092__340_000000__11_0,14541893,-6.83862547,641.5574755822689,-6.79432547,45.08509187473613,0.0003017899999999
165,0.2,1,-5,340.0,11.0,56,job__45_506448__340_000000__11_0,14541897,-6.83563095,647.9286250939143,-6.79133095,45.50644809268554,0.0003076700000006
166,0.2,1,-5,340.0,11.0,56,job__45_927804__340_000000__11_0,14541901,-6.83230394,653.5048835462059,-6.78800394,45.92780424153807,5.744999999990341e-05
