,sigma,Ag_sv_GW,ismear,encut,n_kpts,n_equ_kpts,job_name,job_id,energy_tot,avg. plane waves,energy_tot_wo_kin_corr,volume,el_conv
310,0.2,1,-5,480.0,11.0,56,job__18_908598__480_000000__11_0,14538073,-0.64145069,451.6626596543952,-0.53525069,18.90859807570966,0.05302583
311,0.2,1,-5,480.0,11.0,56,job__19_086981__480_000000__11_0,14538074,-0.63593734,455.7978963185575,-0.5297373400000001,19.08698102554078,1.386000000003218e-05
312,0.2,1,-5,480.0,11.0,56,job__19_265364__480_000000__11_0,14538075,-0.62980696,459.9451540195342,-0.5236069600000001,19.265364031895256,1.32800000000044e-05
313,0.2,1,-5,480.0,11.0,56,job__19_443747__480_000000__11_0,14538076,-0.62347596,464.50713749060856,-0.5172759600000001,19.44374700200359,0.0137654799999999
314,0.2,1,-5,480.0,11.0,56,job__19_622130__480_000000__11_0,14538077,-0.6162228,468.6228399699474,-0.5100228,19.622129990663197,1.1639999999979445e-05
315,0.2,1,-5,500.0,11.0,56,job__16_054470__500_000000__11_0,14538078,-0.5966025,407.3756574004508,-0.5126025000000001,16.05446993531393,0.0139267299999999
316,0.2,1,-5,500.0,11.0,56,job__16_232853__500_000000__11_0,14538079,-0.60992759,411.847483095417,-0.52592759,16.23285302914787,0.01390373
317,0.2,1,-5,500.0,11.0,56,job__16_411236__500_000000__11_0,14538080,-0.62158297,416.5356874530429,-0.53758297,16.41123592672458,0.01390575
318,0.2,1,-5,500.0,11.0,56,job__16_589619__500_000000__11_0,14538081,-0.63139591,421.13373403456046,-0.54739591,16.589619028576752,0.01388975
319,0.2,1,-5,500.0,11.0,56,job__16_768002__500_000000__11_0,14538082,-0.63963355,425.7738542449286,-0.55563355,16.768001949930003,0.0138811899999999
320,0.2,1,-5,500.0,11.0,56,job__16_946385__500_000000__11_0,14538083,-0.64601927,430.0473328324568,-0.5620192700000001,16.94638496166303,0.0138660699999999
321,0.2,1,-5,500.0,11.0,56,job__17_124768__500_000000__11_0,14538084,-0.65141429,434.80315552216376,-0.56741429,17.12476798345421,0.04869529
322,0.2,1,-5,500.0,11.0,56,job__17_303151__500_000000__11_0,14538085,-0.65545674,439.52742299023294,-0.57145674,17.303151052251525,0.01381557
323,0.2,1,-5,500.0,11.0,56,job__17_481534__500_000000__11_0,14538086,-0.65801202,443.9451540195342,-0.5740120200000001,17.481534048080317,0.01379067
324,0.2,1,-5,500.0,11.0,56,job__17_659917__500_000000__11_0,14538087,-0.65951924,448.4891059353869,-0.57551924,17.65991692225073,1.11613109
325,0.2,1,-5,500.0,11.0,56,job__17_838300__500_000000__11_0,14538088,-0.65968652,452.7145003756574,-0.5756865200000001,17.83829993611712,1.810000000002088e-05
326,0.2,1,-5,500.0,11.0,56,job__18_016683__500_000000__11_0,14538089,-0.65893376,457.04207362885046,-0.5749337600000001,18.01668287120561,1.798000000008404e-05
327,0.2,1,-5,500.0,11.0,56,job__18_195066__500_000000__11_0,14538090,-0.65777278,462.0007513148009,-0.57377278,18.19506603890903,0.0002837899999998
328,0.2,1,-5,500.0,11.0,56,job__18_373449__500_000000__11_0,14538091,-0.65504552,466.1344853493614,-0.5710455200000001,18.37344896277561,0.0507879099999999
329,0.2,1,-5,500.0,11.0,56,job__18_551832__500_000000__11_0,14538092,-0.65215675,471.0570999248685,-0.56815675,18.551831923459275,0.05115404
330,0.2,1,-5,500.0,11.0,56,job__18_730215__500_000000__11_0,14538093,-0.64846255,475.9436513899324,-0.56446255,18.730214899277904,0.0514520299999999
331,0.2,1,-5,500.0,11.0,56,job__18_908598__500_000000__11_0,14538094,-0.64324645,479.8384673178061,-0.5592464500000001,18.90859807570966,1.5380000000009275e-05
332,0.2,1,-5,500.0,11.0,56,job__19_086981__500_000000__11_0,14538095,-0.63795437,484.4876033057851,-0.55395437,19.08698102554078,1.4909999999979108e-05
333,0.2,1,-5,500.0,11.0,56,job__19_265364__500_000000__11_0,14538096,-0.63215459,489.2479338842976,-0.54815459,19.265364031895256,1.4049999999987683e-05
334,0.2,1,-5,500.0,11.0,56,job__19_443747__500_000000__11_0,14538097,-0.6254077,493.557475582269,-0.5414077,19.44374700200359,0.0134696899999999
335,0.2,1,-5,500.0,11.0,56,job__19_622130__500_000000__11_0,14538098,-0.61837277,498.1915852742299,-0.53437277,19.622129990663197,0.0134341399999999
336,0.2,1,-5,520.0,11.0,56,job__16_054470__520_000000__11_0,14538099,-0.59856575,432.5897821187077,-0.53416575,16.05446993531393,0.0002016799999999
337,0.2,1,-5,520.0,11.0,56,job__16_232853__520_000000__11_0,14538100,-0.61178953,437.1472577009767,-0.54738953,16.23285302914787,0.0002080899999999
338,0.2,1,-5,520.0,11.0,56,job__16_411236__520_000000__11_0,14538101,-0.623435,442.1059353869271,-0.559035,16.41123592672458,0.0002145999999999
339,0.2,1,-5,520.0,11.0,56,job__16_589619__520_000000__11_0,14538102,-0.63313727,446.77610818933135,-0.56873727,16.589619028576752,0.01360777
340,0.2,1,-5,520.0,11.0,56,job__16_768002__520_000000__11_0,14538103,-0.64137564,451.6626596543952,-0.57697564,16.768001949930003,1.98399999999932e-05
341,0.2,1,-5,520.0,11.0,56,job__16_946385__520_000000__11_0,14538104,-0.64763837,455.94214876033055,-0.58323837,16.94638496166303,0.01359546
342,0.2,1,-5,520.0,11.0,56,job__17_124768__520_000000__11_0,14538105,-0.6533452,461.3876784372652,-0.5889452,17.12476798345421,0.01357002
343,0.2,1,-5,520.0,11.0,56,job__17_303151__520_000000__11_0,14538106,-0.65691243,465.7152516904583,-0.59251243,17.303151052251525,0.0002458699999999
344,0.2,1,-5,520.0,11.0,56,job__17_481534__520_000000__11_0,14538107,-0.6599963,471.0570999248685,-0.5955963,17.481534048080317,0.00025078
345,0.2,1,-5,520.0,11.0,56,job__17_659917__520_000000__11_0,14538108,-0.66158938,475.9436513899324,-0.59718938,17.65991692225073,1.8909999999983107e-05
346,0.2,1,-5,520.0,11.0,56,job__17_838300__520_000000__11_0,14538109,-0.66160846,480.1269722013524,-0.5972084599999999,17.83829993611712,1.8329999999955326e-05
347,0.2,1,-5,520.0,11.0,56,job__18_016683__520_000000__11_0,14538110,-0.66130469,485.31705484598046,-0.59690469,18.01668287120561,0.0134555299999999
348,0.2,1,-5,520.0,11.0,56,job__18_195066__520_000000__11_0,14538111,-0.65970007,489.93313298271977,-0.59530007,18.19506603890903,1.750999999994285e-05
349,0.2,1,-5,520.0,11.0,56,job__18_373449__520_000000__11_0,14538112,-0.6575249,495.0180315552216,-0.5931249,18.37344896277561,0.04984336
350,0.2,1,-5,520.0,11.0,56,job__18_551832__520_000000__11_0,14538113,-0.65416024,499.580015026296,-0.5897602399999999,18.551831923459275,0.05022166
351,0.2,1,-5,520.0,11.0,56,job__18_730215__520_000000__11_0,14538114,-0.64999635,504.0924117205109,-0.58559635,18.730214899277904,1.6169999999982032e-05
352,0.2,1,-5,520.0,11.0,56,job__18_908598__520_000000__11_0,14538115,-0.64557613,509.2854996243426,-0.58117613,18.90859807570966,1.563000000004422e-05
353,0.2,1,-5,520.0,11.0,56,job__19_086981__520_000000__11_0,14538116,-0.64026678,514.1960931630354,-0.57586678,19.08698102554078,1.5040000000077214e-05
354,0.2,1,-5,520.0,11.0,56,job__19_265364__520_000000__11_0,14538117,-0.63414595,518.8121712997746,-0.56974595,19.265364031895256,1.4589999999925496e-05
355,0.2,1,-5,520.0,11.0,56,job__19_443747__520_000000__11_0,14538118,-0.62762926,523.6987227648385,-0.56322926,19.44374700200359,0.0002989999999999
356,0.2,1,-5,520.0,11.0,56,job__19_622130__520_000000__11_0,14538119,-0.62056762,528.5852742299023,-0.55616762,19.622129990663197,0.0132202599999999
357,0.2,1,-5,540.0,11.0,56,job__16_054470__540_000000__11_0,14538120,-0.59791104,457.04207362885046,-0.5510110399999999,16.05446993531393,0.01341801
358,0.2,1,-5,540.0,11.0,56,job__16_232853__540_000000__11_0,14538121,-0.61158819,462.5236664162284,-0.56468819,16.23285302914787,0.0134248799999999
359,0.2,1,-5,540.0,11.0,56,job__16_411236__540_000000__11_0,14538122,-0.62316744,467.5950413223141,-0.5762674400000001,16.41123592672458,0.00020723
360,0.2,1,-5,540.0,11.0,56,job__16_589619__540_000000__11_0,14538123,-0.63298173,472.6438767843727,-0.5860817300000001,16.589619028576752,9.89999999978508e-07
361,0.2,1,-5,540.0,11.0,56,job__16_768002__540_000000__11_0,14538124,-0.64114367,477.656649135988,-0.59424367,16.768001949930003,1.989000000002239e-05
362,0.2,1,-5,540.0,11.0,56,job__16_946385__540_000000__11_0,14538125,-0.64778612,482.68444778362135,-0.60088612,16.94638496166303,1.9639999999987445e-05
363,0.2,1,-5,540.0,11.0,56,job__17_124768__540_000000__11_0,14538126,-0.6533409,488.2561983471074,-0.6064409,17.12476798345421,0.0002310599999999
364,0.2,1,-5,540.0,11.0,56,job__17_303151__540_000000__11_0,14538127,-0.65709131,492.9984973703982,-0.61019131,17.303151052251525,1.909999999993861e-05
365,0.2,1,-5,540.0,11.0,56,job__17_481534__540_000000__11_0,14538128,-0.65985951,498.1915852742299,-0.61295951,17.481534048080317,1.8819999999974968e-05
366,0.2,1,-5,540.0,11.0,56,job__17_659917__540_000000__11_0,14538129,-0.66136033,503.17280240420735,-0.61446033,17.65991692225073,1.11383274
367,0.2,1,-5,540.0,11.0,56,job__17_838300__540_000000__11_0,14538130,-0.66172465,508.0593538692712,-0.6148246500000001,17.83829993611712,1.8280000000037155e-05
368,0.2,1,-5,540.0,11.0,56,job__18_016683__540_000000__11_0,14538131,-0.66102548,512.8617580766341,-0.61412548,18.01668287120561,0.00025764
369,0.2,1,-5,540.0,11.0,56,job__18_195066__540_000000__11_0,14538132,-0.66000995,518.8121712997746,-0.6131099499999999,18.19506603890903,0.01326988
370,0.2,1,-5,540.0,11.0,56,job__18_373449__540_000000__11_0,14538133,-0.65753731,523.6987227648385,-0.61063731,18.37344896277561,0.0491616499999999
371,0.2,1,-5,540.0,11.0,56,job__18_551832__540_000000__11_0,14538134,-0.6542373,528.5852742299023,-0.6073373,18.551831923459275,0.0495540999999999
372,0.2,1,-5,540.0,11.0,56,job__18_730215__540_000000__11_0,14538135,-0.65023381,533.6070623591285,-0.6033338100000001,18.730214899277904,0.04997319
373,0.2,1,-5,540.0,11.0,56,job__18_908598__540_000000__11_0,14538136,-0.64554675,538.6964688204357,-0.5986467499999999,18.90859807570966,1.590999999989684e-05
374,0.2,1,-5,540.0,11.0,56,job__19_086981__540_000000__11_0,14538137,-0.6403926,544.1840721262209,-0.5934926,19.08698102554078,1.5160000000014053e-05
375,0.2,1,-5,540.0,11.0,56,job__19_265364__540_000000__11_0,14538138,-0.63430161,549.0706235912847,-0.5874016099999999,19.265364031895256,1.480999999992072e-05
376,0.2,1,-5,540.0,11.0,56,job__19_443747__540_000000__11_0,14538139,-0.62761453,553.9030803906837,-0.5807145300000001,19.44374700200359,0.0130948399999999
377,0.2,1,-5,540.0,11.0,56,job__19_622130__540_000000__11_0,14538140,-0.62062439,559.2404207362885,-0.57372439,19.622129990663197,0.01306677
378,0.2,1,-5,560.0,11.0,56,job__16_054470__560_000000__11_0,14538141,-0.59842914,483.0450788880541,-0.56452914,16.05446993531393,0.0132565299999999
379,0.2,1,-5,560.0,11.0,56,job__16_232853__560_000000__11_0,14538142,-0.6120719,488.79714500375655,-0.5781719,16.23285302914787,0.0132674
380,0.2,1,-5,560.0,11.0,56,job__16_411236__560_000000__11_0,14538143,-0.62341358,493.557475582269,-0.58951358,16.41123592672458,0.0132750499999999
381,0.2,1,-5,560.0,11.0,56,job__16_589619__560_000000__11_0,14538144,-0.63343736,499.32757325319307,-0.5995373599999999,16.589619028576752,0.0002060899999999
382,0.2,1,-5,560.0,11.0,56,job__16_768002__560_000000__11_0,14538145,-0.64159381,504.5432006010519,-0.60769381,16.768001949930003,1.9500000000061132e-05
383,0.2,1,-5,560.0,11.0,56,job__16_946385__560_000000__11_0,14538146,-0.6481488,509.5559729526672,-0.6142487999999999,16.94638496166303,0.0002182099999999
384,0.2,1,-5,560.0,11.0,56,job__17_124768__560_000000__11_0,14538147,-0.65367044,515.5304282494366,-0.6197704399999999,17.12476798345421,1.901999999998072e-05
385,0.2,1,-5,560.0,11.0,56,job__17_303151__560_000000__11_0,14538148,-0.65741117,520.3809166040571,-0.62351117,17.303151052251525,1.89600000000123e-05
386,0.2,1,-5,560.0,11.0,56,job__17_481534__560_000000__11_0,14538149,-0.66026052,526.0969196093163,-0.62636052,17.481534048080317,1.8450000000003183e-05
387,0.2,1,-5,560.0,11.0,56,job__17_659917__560_000000__11_0,14538150,-0.66167732,531.1187077385424,-0.62777732,17.65991692225073,1.11313414
388,0.2,1,-5,560.0,11.0,56,job__17_838300__560_000000__11_0,14538151,-0.66235079,536.9834710743802,-0.6284507899999999,17.83829993611712,1.8019999999951963e-05
389,0.2,1,-5,560.0,11.0,56,job__18_016683__560_000000__11_0,14538152,-0.66177387,542.2667167543201,-0.62787387,18.01668287120561,1.7669999999969654e-05
390,0.2,1,-5,560.0,11.0,56,job__18_195066__560_000000__11_0,14538153,-0.66029248,547.6100676183321,-0.6263924799999999,18.19506603890903,1.72800000000084e-05
391,0.2,1,-5,560.0,11.0,56,job__18_373449__560_000000__11_0,14538154,-0.65788573,552.8392186326071,-0.6239857299999999,18.37344896277561,0.0486713
392,0.2,1,-5,560.0,11.0,56,job__18_551832__560_000000__11_0,14538155,-0.65474874,558.3568745304283,-0.62084874,18.551831923459275,0.04907359
393,0.2,1,-5,560.0,11.0,56,job__18_730215__560_000000__11_0,14538156,-0.65081693,563.8204357625846,-0.6169169299999999,18.730214899277904,0.0494196399999999
394,0.2,1,-5,560.0,11.0,56,job__18_908598__560_000000__11_0,14538157,-0.64608975,569.1036814425244,-0.61218975,18.90859807570966,0.0498823699999999
395,0.2,1,-5,560.0,11.0,56,job__19_086981__560_000000__11_0,14538158,-0.64081541,574.7340345604808,-0.6069154099999999,19.08698102554078,1.5290000000001136e-05
396,0.2,1,-5,560.0,11.0,56,job__19_265364__560_000000__11_0,14538159,-0.63466697,579.6446280991736,-0.60076697,19.265364031895256,1.4630000000015464e-05
397,0.2,1,-5,560.0,11.0,56,job__19_443747__560_000000__11_0,14538160,-0.62802387,584.8287002253944,-0.59412387,19.44374700200359,1.466999999999441e-05
398,0.2,1,-5,560.0,11.0,56,job__19_622130__560_000000__11_0,14538161,-0.62081454,589.9496619083396,-0.58691454,19.622129990663197,0.0129538399999999
399,0.2,1,-5,580.0,11.0,56,job__16_054470__580_000000__11_0,14538162,-0.6002443,509.2854996243426,-0.5739443,16.05446993531393,1.996999999998028e-05
400,0.2,1,-5,580.0,11.0,56,job__16_232853__580_000000__11_0,14538163,-0.61369149,514.8812922614576,-0.58739149,16.23285302914787,0.0131649099999999
401,0.2,1,-5,580.0,11.0,56,job__16_411236__580_000000__11_0,14538164,-0.62526123,520.3809166040571,-0.59896123,16.41123592672458,0.0001948299999999
402,0.2,1,-5,580.0,11.0,56,job__16_589619__580_000000__11_0,14538165,-0.63513555,526.0969196093163,-0.60883555,16.589619028576752,0.0131774599999999
403,0.2,1,-5,580.0,11.0,56,job__16_768002__580_000000__11_0,14538166,-0.6434576,532.1104432757326,-0.6171576,16.768001949930003,1.9059999999959665e-05
404,0.2,1,-5,580.0,11.0,56,job__16_946385__580_000000__11_0,14538167,-0.65014729,537.7047332832457,-0.62384729,16.94638496166303,0.00021175
405,0.2,1,-5,580.0,11.0,56,job__17_124768__580_000000__11_0,14538168,-0.65548596,543.5709992486852,-0.62918596,17.12476798345421,1.8810000000035743e-05
406,0.2,1,-5,580.0,11.0,56,job__17_303151__580_000000__11_0,14538169,-0.6594013,549.0706235912847,-0.6331013,17.303151052251525,1.876999999994577e-05
407,0.2,1,-5,580.0,11.0,56,job__17_481534__580_000000__11_0,14538170,-0.66201689,554.3178061607814,-0.63571689,17.481534048080317,0.0131341999999999
408,0.2,1,-5,580.0,11.0,56,job__17_659917__580_000000__11_0,14538171,-0.66359382,560.0698722764838,-0.63729382,17.65991692225073,1.11266111
409,0.2,1,-5,580.0,11.0,56,job__17_838300__580_000000__11_0,14538172,-0.66412629,565.9301277235162,-0.63782629,17.83829993611712,1.777000000002804e-05
410,0.2,1,-5,580.0,11.0,56,job__18_016683__580_000000__11_0,14538173,-0.66348697,571.1773102930127,-0.63718697,18.01668287120561,0.0002428599999999
411,0.2,1,-5,580.0,11.0,56,job__18_195066__580_000000__11_0,14538174,-0.66204036,576.9579263711495,-0.63574036,18.19506603890903,1.6979999999944262e-05
412,0.2,1,-5,580.0,11.0,56,job__18_373449__580_000000__11_0,14538175,-0.65967856,582.6198347107438,-0.63337856,18.37344896277561,0.04834324
413,0.2,1,-5,580.0,11.0,56,job__18_551832__580_000000__11_0,14538176,-0.65652282,588.435011269722,-0.63022282,18.551831923459275,0.0487299000000001
414,0.2,1,-5,580.0,11.0,56,job__18_730215__580_000000__11_0,14538177,-0.65267466,594.6198347107438,-0.62637466,18.730214899277904,0.04904768
415,0.2,1,-5,580.0,11.0,56,job__18_908598__580_000000__11_0,14538178,-0.64789946,599.9211119459053,-0.62159946,18.90859807570966,2.1599999999732944e-06
416,0.2,1,-5,580.0,11.0,56,job__19_086981__580_000000__11_0,14538179,-0.64252272,605.564988730278,-0.61622272,19.08698102554078,0.0002661099999999
417,0.2,1,-5,580.0,11.0,56,job__19_265364__580_000000__11_0,14538180,-0.63633815,610.4214876033058,-0.6100381500000001,19.265364031895256,0.0129374799999999
418,0.2,1,-5,580.0,11.0,56,job__19_443747__580_000000__11_0,14538181,-0.62992331,616.755071374906,-0.60362331,19.44374700200359,0.0129105999999999
419,0.2,1,-5,580.0,11.0,56,job__19_622130__580_000000__11_0,14538182,-0.62276433,622.2727272727273,-0.59646433,19.622129990663197,0.01287864
420,0.2,1,-5,600.0,11.0,56,job__16_054470__600_000000__11_0,14538183,-0.60095679,536.2036063110444,-0.58005679,16.05446993531393,0.0131002299999999
421,0.2,1,-5,600.0,11.0,56,job__16_232853__600_000000__11_0,14538184,-0.6144099,542.0142749812171,-0.5935098999999999,16.23285302914787,0.01311388
422,0.2,1,-5,600.0,11.0,56,job__16_411236__600_000000__11_0,14538185,-0.62596905,547.6100676183321,-0.60506905,16.41123592672458,0.00019064
423,0.2,1,-5,600.0,11.0,56,job__16_589619__600_000000__11_0,14538186,-0.63583834,553.542449286251,-0.6149383399999999,16.589619028576752,1.8989999999941e-05
424,0.2,1,-5,600.0,11.0,56,job__16_768002__600_000000__11_0,14538187,-0.64402386,559.2404207362885,-0.62312386,16.768001949930003,0.0002022499999999
425,0.2,1,-5,600.0,11.0,56,job__16_946385__600_000000__11_0,14538188,-0.65085357,565.9301277235162,-0.62995357,16.94638496166303,0.00020796
426,0.2,1,-5,600.0,11.0,56,job__17_124768__600_000000__11_0,14538189,-0.65602449,571.1773102930127,-0.6351244899999999,17.12476798345421,1.85600000000008e-05
427,0.2,1,-5,600.0,11.0,56,job__17_303151__600_000000__11_0,14538190,-0.66001277,577.3185574755822,-0.63911277,17.303151052251525,0.0002186499999999
428,0.2,1,-5,600.0,11.0,56,job__17_481534__600_000000__11_0,14538191,-0.66266811,582.8812922614576,-0.64176811,17.481534048080317,1.10856386
429,0.2,1,-5,600.0,11.0,56,job__17_659917__600_000000__11_0,14538192,-0.66432948,589.480841472577,-0.64342948,17.65991692225073,1.11239425
430,0.2,1,-5,600.0,11.0,56,job__17_838300__600_000000__11_0,14538193,-0.66480742,595.4673178061607,-0.64390742,17.83829993611712,0.0002334999999999
431,0.2,1,-5,600.0,11.0,56,job__18_016683__600_000000__11_0,14538194,-0.66420739,600.984973703982,-0.6433073899999999,18.01668287120561,1.72800000000084e-05
432,0.2,1,-5,600.0,11.0,56,job__18_195066__600_000000__11_0,14538195,-0.66276932,607.2058602554471,-0.64186932,18.19506603890903,1.7209999999989734e-05
433,0.2,1,-5,600.0,11.0,56,job__18_373449__600_000000__11_0,14538196,-0.66042431,613.2930127723516,-0.63952431,18.37344896277561,0.0481314899999999
434,0.2,1,-5,600.0,11.0,56,job__18_551832__600_000000__11_0,14538197,-0.65719188,619.0090157776108,-0.6362918799999999,18.551831923459275,0.0484719
435,0.2,1,-5,600.0,11.0,56,job__18_730215__600_000000__11_0,14538198,-0.65322705,624.9954921111946,-0.63232705,18.730214899277904,0.0488820399999999
436,0.2,1,-5,600.0,11.0,56,job__18_908598__600_000000__11_0,14538199,-0.6485589,631.0901577761082,-0.6276589,18.90859807570966,1.5790000000071025e-05
437,0.2,1,-5,600.0,11.0,56,job__19_086981__600_000000__11_0,14538200,-0.64318606,637.0045078888054,-0.62228606,19.08698102554078,1.5329999999980082e-05
438,0.2,1,-5,600.0,11.0,56,job__19_265364__600_000000__11_0,14538201,-0.63721668,643.1081893313299,-0.61631668,19.265364031895256,2.8899999999776327e-06
439,0.2,1,-5,600.0,11.0,56,job__19_443747__600_000000__11_0,14538202,-0.630597,648.7220135236664,-0.6096969999999999,19.44374700200359,9.499999999995624e-07
440,0.2,1,-5,600.0,11.0,56,job__19_622130__600_000000__11_0,14538203,-0.62349996,654.8392186326071,-0.6025999599999999,19.622129990663197,1.344999999997043e-05
441,0.2,1,-5,620.0,11.0,56,job__16_054470__620_000000__11_0,14538204,-0.60125714,562.8106686701728,-0.5835571399999999,16.05446993531393,0.01307224
442,0.2,1,-5,620.0,11.0,56,job__16_232853__620_000000__11_0,14538205,-0.61474293,569.1036814425244,-0.59704293,16.23285302914787,0.00018201
443,0.2,1,-5,620.0,11.0,56,job__16_411236__620_000000__11_0,14538206,-0.62639603,575.7498121712998,-0.6086960299999999,16.41123592672458,0.0001882599999999
444,0.2,1,-5,620.0,11.0,56,job__16_589619__620_000000__11_0,14538207,-0.63621549,581.4477836213373,-0.61851549,16.589619028576752,0.0001938599999999
445,0.2,1,-5,620.0,11.0,56,job__16_768002__620_000000__11_0,14538208,-0.64444697,587.7137490608565,-0.6267469699999999,16.768001949930003,0.01308573
446,0.2,1,-5,620.0,11.0,56,job__16_946385__620_000000__11_0,14538209,-0.65119407,594.4395191585274,-0.6334940699999999,16.94638496166303,1.873999999990605e-05
447,0.2,1,-5,620.0,11.0,56,job__17_124768__620_000000__11_0,14538210,-0.6564337,600.137490608565,-0.6387337,17.12476798345421,1.8509999999971605e-05
448,0.2,1,-5,620.0,11.0,56,job__17_303151__620_000000__11_0,14538211,-0.66037732,606.2501878287002,-0.64267732,17.303151052251525,1.8490000000093158e-05
449,0.2,1,-5,620.0,11.0,56,job__17_481534__620_000000__11_0,14538212,-0.66311127,612.6979714500376,-0.64541127,17.481534048080317,1.798000000008404e-05
450,0.2,1,-5,620.0,11.0,56,job__17_659917__620_000000__11_0,14538213,-0.66465373,618.7385424492862,-0.64695373,17.65991692225073,1.1122239
451,0.2,1,-5,620.0,11.0,56,job__17_838300__620_000000__11_0,14538214,-0.66521897,626.0413223140496,-0.6475189699999999,17.83829993611712,1.748000000001415e-05
452,0.2,1,-5,620.0,11.0,56,job__18_016683__620_000000__11_0,14538215,-0.66461117,631.3786626596544,-0.64691117,18.01668287120561,1.7029999999973455e-05
453,0.2,1,-5,620.0,11.0,56,job__18_195066__620_000000__11_0,14538216,-0.66313604,637.6536438767844,-0.64543604,18.19506603890903,1.7009999999983982e-05
454,0.2,1,-5,620.0,11.0,56,job__18_373449__620_000000__11_0,14538217,-0.66078711,644.1059353869272,-0.64308711,18.37344896277561,0.0481884599999999
455,0.2,1,-5,620.0,11.0,56,job__18_551832__620_000000__11_0,14538218,-0.65758227,650.1645379413975,-0.63988227,18.551831923459275,0.0485240599999999
456,0.2,1,-5,620.0,11.0,56,job__18_730215__620_000000__11_0,14538219,-0.65360665,656.335837716003,-0.6359066499999999,18.730214899277904,0.04888077
457,0.2,1,-5,620.0,11.0,56,job__18_908598__620_000000__11_0,14538220,-0.64896122,663.1157024793389,-0.63126122,18.90859807570966,1.47499999999523e-05
458,0.2,1,-5,620.0,11.0,56,job__19_086981__620_000000__11_0,14538221,-0.64353725,668.63335837716,-0.6258372499999999,19.08698102554078,1.4389999999919745e-05
459,0.2,1,-5,620.0,11.0,56,job__19_265364__620_000000__11_0,14538222,-0.6375503,674.90833959429,-0.6198503,19.265364031895256,1.4249999999993436e-05
460,0.2,1,-5,620.0,11.0,56,job__19_443747__620_000000__11_0,14538223,-0.63099272,681.3155522163787,-0.6132927199999999,19.44374700200359,1.379999999995274e-05
461,0.2,1,-5,620.0,11.0,56,job__19_622130__620_000000__11_0,14538224,-0.6238983,687.8069120961683,-0.6061983,19.622129990663197,1.3510000000049873e-05
462,0.2,1,-5,640.0,11.0,56,job__16_054470__640_000000__11_0,14538225,-0.60175101,589.9496619083396,-0.58535101,16.05446993531393,1.9409999999941974e-05
463,0.2,1,-5,640.0,11.0,56,job__16_232853__640_000000__11_0,14538226,-0.61526465,597.198347107438,-0.59886465,16.23285302914787,0.0001806099999999
464,0.2,1,-5,640.0,11.0,56,job__16_411236__640_000000__11_0,14538227,-0.62686581,603.3651389932381,-0.61046581,16.41123592672458,1.9029999999919944e-05
465,0.2,1,-5,640.0,11.0,56,job__16_589619__640_000000__11_0,14538228,-0.63673391,609.9346356123216,-0.62033391,16.589619028576752,1.883999999996444e-05
466,0.2,1,-5,640.0,11.0,56,job__16_768002__640_000000__11_0,14538229,-0.64496859,616.5386927122464,-0.62856859,16.768001949930003,0.0001980499999999
467,0.2,1,-5,640.0,11.0,56,job__16_946385__640_000000__11_0,14538230,-0.65167067,622.9939894815927,-0.63527067,16.94638496166303,0.00020353
468,0.2,1,-5,640.0,11.0,56,job__17_124768__640_000000__11_0,14538231,-0.65697557,629.9361382419233,-0.64057557,17.12476798345421,0.0002088399999999
469,0.2,1,-5,640.0,11.0,56,job__17_303151__640_000000__11_0,14538232,-0.66092598,636.3193087903832,-0.64452598,17.303151052251525,1.835000000005582e-05
470,0.2,1,-5,640.0,11.0,56,job__17_481534__640_000000__11_0,14538233,-0.66361193,642.0803906836965,-0.64721193,17.481534048080317,1.10834439
471,0.2,1,-5,640.0,11.0,56,job__17_659917__640_000000__11_0,14538234,-0.66520194,649.2990232907588,-0.64880194,17.65991692225073,1.11214313
472,0.2,1,-5,640.0,11.0,56,job__17_838300__640_000000__11_0,14538235,-0.66568727,656.0473328324568,-0.6492872700000001,17.83829993611712,1.673000000002034e-05
473,0.2,1,-5,640.0,11.0,56,job__18_016683__640_000000__11_0,14538236,-0.66515256,662.5026296018032,-0.64875256,18.01668287120561,1.6620000000022728e-05
474,0.2,1,-5,640.0,11.0,56,job__18_195066__640_000000__11_0,14538237,-0.66365312,668.4891059353869,-0.64725312,18.19506603890903,0.0477052399999999
475,0.2,1,-5,640.0,11.0,56,job__18_373449__640_000000__11_0,14538238,-0.66129293,675.1607813673929,-0.64489293,18.37344896277561,0.0480506299999999
476,0.2,1,-5,640.0,11.0,56,job__18_551832__640_000000__11_0,14538239,-0.65807731,681.7302779864764,-0.6416773100000001,18.551831923459275,0.0484899899999999
477,0.2,1,-5,640.0,11.0,56,job__18_730215__640_000000__11_0,14538240,-0.65412335,688.6003005259204,-0.63772335,18.730214899277904,0.04883541
478,0.2,1,-5,640.0,11.0,56,job__18_908598__640_000000__11_0,14538241,-0.64944618,695.3621337340346,-0.63304618,18.90859807570966,2.8800000000384074e-06
479,0.2,1,-5,640.0,11.0,56,job__19_086981__640_000000__11_0,14538242,-0.64406919,701.3981968444779,-0.62766919,19.08698102554078,1.4459999999938413e-05
480,0.2,1,-5,640.0,11.0,56,job__19_265364__640_000000__11_0,14538243,-0.63811633,708.7731029301277,-0.62171633,19.265364031895256,1.4170000000035545e-05
