,sigma,Cu_sv_GW,ismear,encut,n_kpts,n_equ_kpts,job_name,job_id,energy_tot,avg. plane waves,energy_tot_wo_kin_corr,volume,el_conv
1083,0.2,1,-5,400.0,3.0,4,job__12_227352__400_000000__3_0,14519584,-4.08963202,221.66666666666666,-3.84953202,12.227352092537338,0.4954101700000004
1084,0.2,1,-5,400.0,3.0,4,job__12_347228__400_000000__3_0,14519585,-4.06791088,221.66666666666666,-3.8278108800000004,12.34722792683572,0.026509809999999412
1085,0.2,1,-5,400.0,3.0,4,job__12_467104__400_000000__3_0,14519586,-4.09442018,229.0,-3.85432018,12.46710391000743,0.026595020000000247
1086,0.2,1,-5,400.0,3.0,4,job__12_586980__400_000000__3_0,14519587,-4.07280667,229.0,-3.8327066700000003,12.586979965738319,0.02600788999999981
1087,0.2,1,-5,400.0,3.0,4,job__12_706856__400_000000__3_0,14519588,-4.06191145,230.77777777777777,-3.82181145,12.706855923925168,0.02561683999999964
1088,0.2,1,-5,400.0,3.0,4,job__12_826732__400_000000__3_0,14519589,-4.03738309,230.77777777777777,-3.7972830899999996,12.826731920937846,0.025015119999999946
1089,0.2,1,-5,400.0,3.0,4,job__12_946608__400_000000__3_0,14519590,-4.04967791,236.11111111111111,-3.80957791,12.94660798183227,0.02509700000000059
1090,0.2,1,-5,400.0,3.0,4,job__13_066484__400_000000__3_0,14519591,-4.02478647,236.11111111111111,-3.7846864699999996,13.066484006500637,0.02451391000000047
1091,0.2,1,-5,400.0,3.0,4,job__13_186360__400_000000__3_0,14519592,-4.0105962,237.88888888888889,-3.7704962,13.186359966886624,0.02369722999999979
1092,0.2,1,-5,400.0,5.0,10,job__10_788840__400_000000__5_0,14519593,-3.67355993,194.856,-3.43345993,10.788840043144676,9.32700000002562e-05
1093,0.2,1,-5,400.0,5.0,10,job__10_908716__400_000000__5_0,14519594,-3.70751387,199.464,-3.46741387,10.908716080582742,9.502000000027877e-05
1094,0.2,1,-5,400.0,5.0,10,job__11_028592__400_000000__5_0,14519595,-3.71344559,200.808,-3.47334559,11.02859192202126,9.445000000019022e-05
1095,0.2,1,-5,400.0,5.0,10,job__11_148468__400_000000__5_0,14519596,-3.73276287,204.072,-3.49266287,11.14846807761037,0.0010647799999996543
1096,0.2,1,-5,400.0,5.0,10,job__11_268344__400_000000__5_0,14519597,-3.73017968,204.84,-3.49007968,11.26834401530571,9.403000000007822e-05
1097,0.2,1,-5,400.0,5.0,10,job__11_388220__400_000000__5_0,14519598,-3.73474847,206.568,-3.49464847,11.388220018438572,7.000000001866624e-08
1098,0.2,1,-5,400.0,5.0,10,job__11_508096__400_000000__5_0,14519599,-3.74960272,209.832,-3.50950272,11.508096041609539,0.001203670000000212
1099,0.2,1,-5,400.0,5.0,10,job__11_627972__400_000000__5_0,14519600,-3.75200781,211.752,-3.51190781,11.627972070313696,0.0012512600000000873
1100,0.2,1,-5,400.0,5.0,10,job__11_747848__400_000000__5_0,14519601,-3.74350417,212.52,-3.50340417,11.747847910787167,0.0013046499999997963
1101,0.2,1,-5,400.0,5.0,10,job__11_867724__400_000000__5_0,14519602,-3.7436825,214.504,-3.5035825,11.867723955280354,9.266999999990588e-05
1102,0.2,1,-5,400.0,5.0,10,job__11_987600__400_000000__5_0,14519603,-3.75713195,218.536,-3.5170319500000002,11.987599999437174,9.265000000002743e-05
1103,0.2,1,-5,400.0,5.0,10,job__12_107476__400_000000__5_0,14519604,-3.74453918,219.112,-3.50443918,12.107476005107518,0.001443840000000307
1104,0.2,1,-5,400.0,5.0,10,job__12_227352__400_000000__5_0,14519605,-3.74583509,221.8,-3.50573509,12.227352092537338,0.001491290000000145
1105,0.2,1,-5,400.0,5.0,10,job__12_347228__400_000000__5_0,14519606,-3.74074875,223.528,-3.50064875,12.34722792683572,9.094999999970099e-05
1106,0.2,1,-5,400.0,5.0,10,job__12_467104__400_000000__5_0,14519607,-3.75198124,227.8,-3.51188124,12.46710391000743,0.0015722000000000236
1107,0.2,1,-5,400.0,5.0,10,job__12_586980__400_000000__5_0,14519608,-3.73807326,228.568,-3.49797326,12.586979965738319,3.9000000002786805e-06
1108,0.2,1,-5,400.0,5.0,10,job__12_706856__400_000000__5_0,14519609,-3.73096605,230.488,-3.49086605,12.706855923925168,3.980000000236572e-06
1109,0.2,1,-5,400.0,5.0,10,job__12_826732__400_000000__5_0,14519610,-3.72673349,232.984,-3.48663349,12.826731920937846,4.0900000000121395e-06
1110,0.2,1,-5,400.0,5.0,10,job__12_946608__400_000000__5_0,14519611,-3.73074794,236.824,-3.49064794,12.94660798183227,4.3700000000868044e-06
1111,0.2,1,-5,400.0,5.0,10,job__13_066484__400_000000__5_0,14519612,-3.71009202,237.016,-3.46999202,13.066484006500637,4.559999999820263e-06
1112,0.2,1,-5,400.0,5.0,10,job__13_186360__400_000000__5_0,14519613,-3.70398734,239.512,-3.46388734,13.186359966886624,4.7199999997360464e-06
1113,0.2,1,-5,400.0,7.0,20,job__10_788840__400_000000__7_0,14519614,-3.64383409,195.61807580174928,-3.40373409,10.788840043144676,0.025174279999999882
1114,0.2,1,-5,400.0,7.0,20,job__10_908716__400_000000__7_0,14519615,-3.66061804,198.067055393586,-3.42051804,10.908716080582742,0.024877179999999832
1115,0.2,1,-5,400.0,7.0,20,job__11_028592__400_000000__7_0,14519616,-3.67770738,200.79591836734693,-3.43760738,11.02859192202126,0.5115224199999995
1116,0.2,1,-5,400.0,7.0,20,job__11_148468__400_000000__7_0,14519617,-3.68522012,202.54518950437318,-3.44512012,11.14846807761037,0.024245260000000268
1117,0.2,1,-5,400.0,7.0,20,job__11_268344__400_000000__7_0,14519618,-3.69031519,204.22448979591837,-3.45021519,11.26834401530571,4.2540000000368394e-05
1118,0.2,1,-5,400.0,7.0,20,job__11_388220__400_000000__7_0,14519619,-3.70054865,206.74344023323616,-3.46044865,11.388220018438572,0.5403169999999999
1119,0.2,1,-5,400.0,7.0,20,job__11_508096__400_000000__7_0,14519620,-3.70340295,208.56268221574345,-3.46330295,11.508096041609539,0.0005588499999999996
1120,0.2,1,-5,400.0,7.0,20,job__11_627972__400_000000__7_0,14519622,-3.70927186,211.01166180758017,-3.46917186,11.627972070313696,0.0005957300000001275
1121,0.2,1,-5,400.0,7.0,20,job__11_747848__400_000000__7_0,14519623,-3.70919908,212.83090379008746,-3.46909908,11.747847910787167,1.5799999997234693e-06
1122,0.2,1,-5,400.0,7.0,20,job__11_867724__400_000000__7_0,14519624,-3.72094906,216.2594752186589,-3.48084906,11.867723955280354,1.66000000012545e-06
1123,0.2,1,-5,400.0,7.0,20,job__11_987600__400_000000__7_0,14519625,-3.72005235,218.14868804664724,-3.47995235,11.987599999437174,0.0006964200000001419
1124,0.2,1,-5,400.0,7.0,20,job__12_107476__400_000000__7_0,14519626,-3.71416262,219.57142857142858,-3.47406262,12.107476005107518,0.0006711899999998217
1125,0.2,1,-5,400.0,7.0,20,job__12_227352__400_000000__7_0,14519627,-3.71779753,222.51020408163265,-3.47769753,12.227352092537338,0.0006219299999998817
1126,0.2,1,-5,400.0,7.0,20,job__12_347228__400_000000__7_0,14519628,-3.71049716,224.04956268221574,-3.47039716,12.34722792683572,2.276999999972773e-05
1127,0.2,1,-5,400.0,7.0,20,job__12_467104__400_000000__7_0,14519629,-3.7141613,227.21574344023324,-3.4740613000000002,12.46710391000743,0.0006826299999995733
1128,0.2,1,-5,400.0,7.0,20,job__12_586980__400_000000__7_0,14519630,-3.70306008,228.40524781341108,-3.46296008,12.586979965738319,0.0007182299999999309
1129,0.2,1,-5,400.0,7.0,20,job__12_706856__400_000000__7_0,14519631,-3.70068659,230.9941690962099,-3.46058659,12.706855923925168,3.099999999811587e-06
1130,0.2,1,-5,400.0,7.0,20,job__12_826732__400_000000__7_0,14519632,-3.68821509,232.2536443148688,-3.44811509,12.826731920937846,0.0008131100000001723
1131,0.2,1,-5,400.0,7.0,20,job__12_946608__400_000000__7_0,14519633,-3.68042165,234.2478134110787,-3.44032165,12.94660798183227,0.0008917699999999584
1132,0.2,1,-5,400.0,7.0,20,job__13_066484__400_000000__7_0,14519634,-3.68018852,237.46647230320698,-3.44008852,13.066484006500637,0.0009720399999997298
1133,0.2,1,-5,400.0,7.0,20,job__13_186360__400_000000__7_0,14519635,-3.67321637,239.77551020408163,-3.43311637,13.186359966886624,0.0010276000000000174
1134,0.2,1,-5,400.0,9.0,35,job__10_788840__400_000000__9_0,14519636,-3.63686475,195.7846364883402,-3.39676475,10.788840043144676,0.49785840000000015
1135,0.2,1,-5,400.0,9.0,35,job__10_908716__400_000000__9_0,14519637,-3.65608809,198.51714677640604,-3.41598809,10.908716080582742,0.5079490199999999
1136,0.2,1,-5,400.0,9.0,35,job__11_028592__400_000000__9_0,14519638,-3.66165386,199.83401920438956,-3.42155386,11.02859192202126,0.5181999799999999
1137,0.2,1,-5,400.0,9.0,35,job__11_148468__400_000000__9_0,14519639,-3.67923593,202.84910836762688,-3.43913593,11.14846807761037,0.5277529400000001
1138,0.2,1,-5,400.0,9.0,35,job__11_268344__400_000000__9_0,14519640,-3.68480698,204.5610425240055,-3.44470698,11.26834401530571,0.00014917000000025382
1139,0.2,1,-5,400.0,9.0,35,job__11_388220__400_000000__9_0,14519641,-3.69456555,207.0960219478738,-3.45446555,11.388220018438572,0.5469636800000002
1140,0.2,1,-5,400.0,9.0,35,job__11_508096__400_000000__9_0,14519642,-3.69806756,208.97256515775035,-3.45796756,11.508096041609539,0.55611034
1141,0.2,1,-5,400.0,9.0,35,job__11_627972__400_000000__9_0,14519643,-3.7041571,211.27709190672152,-3.4640571000000002,11.627972070313696,0.5648408599999999
1142,0.2,1,-5,400.0,9.0,35,job__11_747848__400_000000__9_0,14519644,-3.70867486,213.61454046639233,-3.46857486,11.747847910787167,0.021524110000000096
1143,0.2,1,-5,400.0,9.0,35,job__11_867724__400_000000__9_0,14519645,-3.71170994,215.9190672153635,-3.47160994,11.867723955280354,0.021145880000000172
1144,0.2,1,-5,400.0,9.0,35,job__11_987600__400_000000__9_0,14519646,-3.71316674,218.2235939643347,-3.47306674,11.987599999437174,0.0003109100000000531
1145,0.2,1,-5,400.0,9.0,35,job__12_107476__400_000000__9_0,14519647,-3.71176706,220.2318244170096,-3.47166706,12.107476005107518,0.5981581500000002
1146,0.2,1,-5,400.0,9.0,35,job__12_227352__400_000000__9_0,14519648,-3.70559747,221.74622770919066,-3.46549747,12.227352092537338,0.6060424100000006
1147,0.2,1,-5,400.0,9.0,35,job__12_347228__400_000000__9_0,14519649,-3.70352272,223.97942386831275,-3.46342272,12.34722792683572,0.019588269999999852
1148,0.2,1,-5,400.0,9.0,35,job__12_467104__400_000000__9_0,14519650,-3.70345638,226.65432098765433,-3.46335638,12.46710391000743,0.01925914999999989
1149,0.2,1,-5,400.0,9.0,35,job__12_586980__400_000000__9_0,14519651,-3.69900654,228.79423868312756,-3.45890654,12.586979965738319,0.01890736000000004
1150,0.2,1,-5,400.0,9.0,35,job__12_706856__400_000000__9_0,14519652,-3.69519338,231.13168724279836,-3.45509338,12.706855923925168,0.01855065999999983
1151,0.2,1,-5,400.0,9.0,35,job__12_826732__400_000000__9_0,14519653,-3.68649802,232.87654320987653,-3.44639802,12.826731920937846,0.01813785000000001
1152,0.2,1,-5,400.0,9.0,35,job__12_946608__400_000000__9_0,14519654,-3.68165836,235.2798353909465,-3.44155836,12.94660798183227,0.017764219999999664
1153,0.2,1,-5,400.0,9.0,35,job__13_066484__400_000000__9_0,14519655,-3.67390151,237.41975308641975,-3.43380151,13.066484006500637,0.017424000000000106
1154,0.2,1,-5,400.0,9.0,35,job__13_186360__400_000000__9_0,14519656,-3.66442698,239.39506172839506,-3.42432698,13.186359966886624,0.01703985000000019
1155,0.2,1,-5,400.0,13.0,84,job__10_788840__400_000000__13_0,14519657,-3.63569964,195.99044151115157,-3.39559964,10.788840043144676,0.49656756000000035
1156,0.2,1,-5,400.0,13.0,84,job__10_908716__400_000000__13_0,14519658,-3.64804164,197.91670459717798,-3.40794164,10.908716080582742,0.5067556099999995
1157,0.2,1,-5,400.0,13.0,84,job__11_028592__400_000000__13_0,14519659,-3.66147505,200.22166590805645,-3.42137505,11.02859192202126,0.5168284400000003
1158,0.2,1,-5,400.0,13.0,84,job__11_148468__400_000000__13_0,14519660,-3.67341495,202.53755120619027,-3.43331495,11.14846807761037,0.5266164199999994
1159,0.2,1,-5,400.0,13.0,84,job__11_268344__400_000000__13_0,14519661,-3.68381836,204.89713245334548,-3.44371836,11.26834401530571,0.53613087
1160,0.2,1,-5,400.0,13.0,84,job__11_388220__400_000000__13_0,14519662,-3.69153642,207.07100591715977,-3.45143642,11.388220018438572,0.02303172000000009
1161,0.2,1,-5,400.0,13.0,84,job__11_508096__400_000000__13_0,14519663,-3.6970265,209.17933545744197,-3.4569265000000002,11.508096041609539,0.02266566999999986
1162,0.2,1,-5,400.0,13.0,84,job__11_627972__400_000000__13_0,14519664,-3.70039717,211.21756941283567,-3.46029717,11.627972070313696,0.5637743399999997
1163,0.2,1,-5,400.0,13.0,84,job__11_747848__400_000000__13_0,14519665,-3.70352801,213.3641329085116,-3.46342801,11.747847910787167,0.021873000000000253
1164,0.2,1,-5,400.0,13.0,84,job__11_867724__400_000000__13_0,14519666,-3.70671441,215.71279016841146,-3.46661441,11.867723955280354,0.02152794999999985
1165,0.2,1,-5,400.0,13.0,84,job__11_987600__400_000000__13_0,14519667,-3.70769778,217.9194355939918,-3.46759778,11.987599999437174,0.021150109999999778
1166,0.2,1,-5,400.0,13.0,84,job__12_107476__400_000000__13_0,14519668,-3.7065793,219.98406918525262,-3.4664793,12.107476005107518,0.5970753299999996
1167,0.2,1,-5,400.0,13.0,84,job__12_227352__400_000000__13_0,14519669,-3.70365994,221.9503868912153,-3.46355994,12.227352092537338,0.6049374300000001
1168,0.2,1,-5,400.0,13.0,84,job__12_347228__400_000000__13_0,14519670,-3.70030808,224.00409649522075,-3.46020808,12.34722792683572,0.6125158600000002
1169,0.2,1,-5,400.0,13.0,84,job__12_467104__400_000000__13_0,14519671,-3.69877644,226.46836595357306,-3.45867644,12.46710391000743,0.6197344900000004
1170,0.2,1,-5,400.0,13.0,84,job__12_586980__400_000000__13_0,14519672,-3.69495308,228.6750113791534,-3.45485308,12.586979965738319,0.6266745000000005
